,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
2339,,"2021-11-19 7:03 pmNov 19, 2021",tuckershreds,,,8 miles,857 ft
2340,,"2021-11-19 5:23 pmNov 19, 2021",XploringDave,,,12 miles,"1,283 ft"
2341,,"2021-11-19 12:50 amNov 19, 2021",niemeyerm,,,8 miles,884 ft
2342,,"2021-11-18 8:35 pmNov 18, 2021",DavidetdWxL,,,9 miles,918 ft
2343,,"2021-11-10 9:43 pmNov 10, 2021",grantbob94,,AM,9 miles,966 ft
2344,,"2021-11-10 6:49 pmNov 10, 2021",Wsolo,,,9 miles,703 ft
2345,,"2021-11-10 6:08 pmNov 10, 2021",Anexplosifloris,,,18 miles,"1,172 ft"
2346,,"2021-11-10 5:46 pmNov 10, 2021",Zeestraten46,,,7 miles,655 ft
2347,,"2021-11-10 5:35 pmNov 10, 2021",Jessev5kQnc,,,7 miles,858 ft
2348,,"2021-11-10 1:43 amNov 10, 2021",SullivanGrahamMlH,,,9 miles,911 ft
2349,,"2021-11-9 11:57 pmNov 9, 2021",tuckershreds,,,12 miles,"1,136 ft"
2350,,"2021-11-9 11:23 pmNov 9, 2021",ijp11,,,12 miles,905 ft
2351,,"2021-11-9 9:20 pmNov 9, 2021",Zachmartens,,,4 miles,275 ft
2352,,"2021-11-9 10:19 pmNov 9, 2021",groovymountain,,AM,5 miles,533 ft
2353,,"2021-11-9 10:14 pmNov 9, 2021",tknuckle,,,5 miles,593 ft
2354,,"2021-11-9 8:55 pmNov 9, 2021",vvags,,,8 miles,649 ft
2355,,"2021-11-9 7:27 pmNov 9, 2021",Eadams2,,,16 miles,"1,123 ft"
2356,,"2021-11-9 6:34 pmNov 9, 2021",IvanR0s0h4,,,7 miles,722 ft
2357,,"2021-11-9 6:25 pmNov 9, 2021",photocastle,,XC,12 miles,763 ft
2358,,"2021-11-9 2:31 amNov 9, 2021",hibby11,,,6 miles,576 ft
2359,,"2021-11-9 12:54 amNov 9, 2021",ACarrell,,,7 miles,944 ft
2360,,"2021-11-8 6:20 pmNov 8, 2021",Johris18,,AM,5 miles,514 ft
2361,,"2021-11-8 5:50 pmNov 8, 2021",Johris18,,AM,7 miles,709 ft
2362,,"2021-11-8 5:21 pmNov 8, 2021",JordoDoesIt,,,7 miles,658 ft
2363,,"2021-11-8 2:59 pmNov 8, 2021",Lostinolaf,,,14 miles,"1,197 ft"
2364,,"2021-11-7 10:23 pmNov 7, 2021",kmolland,,,8 miles,631 ft
2365,,"2021-11-7 10:07 pmNov 7, 2021",JordoDoesIt,,,6 miles,617 ft
2366,,"2021-11-7 9:47 pmNov 7, 2021",douglasallanmn,,,3 miles,345 ft
2367,,"2021-11-7 9:45 pmNov 7, 2021",DanLUbws7,,,12 miles,"1,276 ft"
2368,,"2021-11-7 8:32 pmNov 7, 2021",violed23,,,10 miles,850 ft
2369,,"2021-11-7 8:21 pmNov 7, 2021",Swift618,,AM,5 miles,499 ft
2370,,"2021-11-7 8:20 pmNov 7, 2021",tuckershreds,,,11 miles,"1,112 ft"
2371,,"2021-11-7 8:09 pmNov 7, 2021",mjc253,,,10 miles,"1,155 ft"
2372,,"2021-11-7 7:32 pmNov 7, 2021",Ehmjaysee,,,4 miles,555 ft
2373,,"2021-11-7 7:02 pmNov 7, 2021",toadiesforcody,,,10 miles,911 ft
2374,,"2021-11-7 5:54 pmNov 7, 2021",BradHaugen,,,11 miles,"1,325 ft"
2375,,"2021-11-7 5:15 pmNov 7, 2021",ccengland,,,7 miles,380 ft
2376,,"2021-11-7 4:20 pmNov 7, 2021",JordanIRyQl,,,5 miles,541 ft
2377,,"2021-11-7 3:59 pmNov 7, 2021",SnowChristo,,,21 miles,"1,742 ft"
2378,,"2021-11-7 3:55 pmNov 7, 2021",Semajtf,,AM,13 miles,"1,356 ft"
2379,,"2021-11-7 3:36 pmNov 7, 2021",95fire,,,7 miles,385 ft
2380,,"2021-11-7 2:04 pmNov 7, 2021",carluk89,,AM,8 miles,688 ft
2381,,"2021-11-7 2:13 pmNov 7, 2021",brianshoemaker,,AM,20 miles,"1,885 ft"
2382,,"2021-11-6 8:48 pmNov 6, 2021",hibby11,,,8 miles,756 ft
2383,,"2021-11-6 8:38 pmNov 6, 2021",uber419,,,12 miles,"1,052 ft"
2384,,"2021-11-6 8:15 pmNov 6, 2021",Brapp966,,,9 miles,888 ft
2385,,"2021-11-6 7:40 pmNov 6, 2021",scottdahl,,AM,8 miles,477 ft
2386,,"2021-11-6 7:13 pmNov 6, 2021",linx0003,,,9 miles,519 ft
2387,,"2021-11-6 7:00 pmNov 6, 2021",JFDI,,,7 miles,631 ft
2388,,"2021-11-6 6:57 pmNov 6, 2021",Ehmjaysee,,,4 miles,444 ft
2389,,"2021-11-6 6:18 pmNov 6, 2021",Spotted5,,,9 miles,932 ft
2390,,"2021-11-6 6:18 pmNov 6, 2021",Zach1d1smY,,,7 miles,806 ft
2391,,"2021-11-6 6:07 pmNov 6, 2021",DalynFVCeB6,,,10 miles,989 ft
2392,,"2021-11-6 5:42 pmNov 6, 2021",CycleKrieg CLMTBC,,AM,8 miles,879 ft
2393,,"2021-11-6 5:33 pmNov 6, 2021",Hellfish67,,,11 miles,539 ft
2394,,"2021-11-6 5:23 pmNov 6, 2021",pbball,,,7 miles,645 ft
2395,,"2021-11-6 5:12 pmNov 6, 2021",PaulRID0jn,,,9 miles,"1,128 ft"
2396,,"2021-11-6 5:02 pmNov 6, 2021",Carltalon,,RD,7 miles,643 ft
2397,,"2021-11-6 4:41 pmNov 6, 2021",Giraffable,,,7 miles,863 ft
2398,,"2021-11-6 3:14 pmNov 6, 2021",ThePhenom170,,,11 miles,849 ft
2399,,"2021-11-6 3:10 pmNov 6, 2021",Bikejunky1,,,11 miles,652 ft
2400,,"2021-11-6 3:04 pmNov 6, 2021",vitaliykondratyuk,,,9 miles,913 ft
2401,,"2021-11-6 2:50 pmNov 6, 2021",mcgroskreutz,,XC,15 miles,"1,399 ft"
2402,,"2021-11-6 2:27 pmNov 6, 2021",lQwsw,,,8 miles,811 ft
2403,,"2021-11-6 2:12 pmNov 6, 2021",DanLUbws7,,,10 miles,"1,110 ft"
2404,,"2021-11-6 1:33 pmNov 6, 2021",alfotsch,,,10 miles,895 ft
2405,,"2021-11-5 9:41 pmNov 5, 2021",offcamber650b,,,12 miles,903 ft
2406,,"2021-11-5 9:24 pmNov 5, 2021",vvags,,,8 miles,648 ft
2407,,"2021-11-5 8:56 pmNov 5, 2021",IvanR0s0h4,,,7 miles,711 ft
2408,,"2021-11-5 8:51 pmNov 5, 2021",Jthone,,,6 miles,760 ft
2409,,"2021-11-5 7:51 pmNov 5, 2021",peternoren,,,7 miles,846 ft
2410,,"2021-11-5 7:15 pmNov 5, 2021",toadiesforcody,,,8 miles,659 ft
2411,,"2021-11-5 5:10 pmNov 5, 2021",Johris18,,AM,5 miles,512 ft
2412,,"2021-11-5 1:40 pmNov 5, 2021",violed23,,,10 miles,922 ft
2413,,"2021-11-5 12:00 amNov 5, 2021",Fullsender416,,,7 miles,685 ft
2414,,"2021-11-4 10:42 pmNov 4, 2021",ScottEpic,,,9 miles,952 ft
2415,,"2021-11-4 10:39 pmNov 4, 2021",shakomoser55,,,20 miles,"1,889 ft"
2416,,"2021-11-4 9:59 pmNov 4, 2021",uber419,,,10 miles,832 ft
2417,,"2021-11-4 9:40 pmNov 4, 2021",BikerTyGuy,,AM,8 miles,829 ft
2418,,"2021-11-4 8:32 pmNov 4, 2021",JordoDoesIt,,,12 miles,"1,195 ft"
2419,,"2021-11-4 8:29 pmNov 4, 2021",fjespinozac,,AM,9 miles,864 ft
2420,,"2021-11-4 5:24 pmNov 4, 2021",Erikdussault74,,,9 miles,833 ft
2421,,"2021-11-4 5:14 pmNov 4, 2021",Jessev5kQnc,,,9 miles,893 ft
2422,,"2021-11-4 4:27 pmNov 4, 2021",jonathangamlin,,,12 miles,"1,114 ft"
2423,,"2021-11-3 11:17 pmNov 3, 2021",Cranky22,,,9 miles,848 ft
2424,,"2021-11-3 11:16 pmNov 3, 2021",mukkinaround,,AM,9 miles,864 ft
2425,,"2021-11-3 11:12 pmNov 3, 2021",MTBJoyRider,,,8 miles,679 ft
2426,,"2021-11-3 11:09 pmNov 3, 2021",Miahbike,,,8 miles,711 ft
2427,,"2021-11-3 11:08 pmNov 3, 2021",AdobeAwesome,,,6 miles,502 ft
2428,,"2021-11-3 8:17 pmNov 3, 2021",aweldum,,AM,9 miles,952 ft
2429,,"2021-11-3 5:33 pmNov 3, 2021",JordoDoesIt,,,8 miles,792 ft
2430,,"2021-11-3 5:24 pmNov 3, 2021",Jessev5kQnc,,,7 miles,745 ft
2431,,"2021-11-2 9:47 pmNov 2, 2021",Krblaser,,AM,9 miles,983 ft
2432,,"2021-11-2 9:44 pmNov 2, 2021",Mpearce,,,8 miles,676 ft
2433,,"2021-11-2 8:58 pmNov 2, 2021",tuckershreds,,,11 miles,988 ft
2434,,"2021-11-2 4:35 pmNov 2, 2021",P0wderSki,,,11 miles,"1,056 ft"
2435,,"2021-11-2 12:54 pmNov 2, 2021",ctopherb,,,9 miles,762 ft
2436,,"2021-11-1 10:18 pmNov 1, 2021",BikerTyGuy,,AM,6 miles,571 ft
2437,,"2021-11-1 10:13 pmNov 1, 2021",scottfolland,,,4 miles,292 ft
2438,,"2021-10-31 8:24 pmOct 31, 2021",jonathangamlin,,,10 miles,986 ft
2439,,"2021-10-31 8:10 pmOct 31, 2021",lQwsw,,,7 miles,802 ft
2440,,"2021-10-31 7:09 pmOct 31, 2021",StevelmQbt8,,,6 miles,776 ft
2441,,"2021-10-31 6:51 pmOct 31, 2021",judyojudy,,AM,7 miles,787 ft
2442,,"2021-10-31 5:35 pmOct 31, 2021",tuckershreds,,,8 miles,749 ft
2443,,"2021-10-31 4:53 pmOct 31, 2021",fjespinozac,,AM,9 miles,"1,007 ft"
2444,,"2021-10-31 4:29 pmOct 31, 2021",cseaver23,,,4 miles,336 ft
2445,,"2021-10-31 3:40 pmOct 31, 2021",Silly1,,,12 miles,956 ft
2446,,"2021-10-31 2:55 pmOct 31, 2021",Johris18,,AM,6 miles,634 ft
2447,,"2021-10-31 1:58 pmOct 31, 2021",Quinnrm,,,8 miles,678 ft
2448,,"2021-10-30 7:04 pmOct 30, 2021",DanLUbws7,,,8 miles,814 ft
2449,,"2021-10-30 6:47 pmOct 30, 2021",JordonFiske,,,7 miles,845 ft
2450,,"2021-10-30 6:43 pmOct 30, 2021",JFDI,,,11 miles,978 ft
2451,,"2021-10-30 6:40 pmOct 30, 2021",adamatus,,Gravel,7 miles,595 ft
2452,,"2021-10-30 6:36 pmOct 30, 2021",Senatorp,,,21 miles,"1,444 ft"
2453,,"2021-10-30 6:36 pmOct 30, 2021",samvenable,,,9 miles,783 ft
2454,,"2021-10-30 6:33 pmOct 30, 2021",toadiesforcody,,,8 miles,784 ft
2455,,"2021-10-30 6:29 pmOct 30, 2021",mukkinaround,,AM,10 miles,830 ft
2456,,"2021-10-30 6:20 pmOct 30, 2021",ryberglund,,,13 miles,"1,298 ft"
2457,,"2021-10-30 5:45 pmOct 30, 2021",Tjwestman,,,10 miles,959 ft
2458,,"2021-10-30 5:38 pmOct 30, 2021",barnes2030,,AM,9 miles,962 ft
2459,,"2021-10-30 5:27 pmOct 30, 2021",Davemtbfanatic,,,23 miles,"2,342 ft"
2460,,"2021-10-30 5:22 pmOct 30, 2021",astrogopher,,AM,7 miles,721 ft
2461,,"2021-10-30 5:07 pmOct 30, 2021",mattlnec,,AM,7 miles,601 ft
2462,,"2021-10-30 5:05 pmOct 30, 2021",randomlad,,,19 miles,"1,915 ft"
2463,,"2021-10-30 3:56 pmOct 30, 2021",PhilKc2ChC,,,9 miles,934 ft
2464,,"2021-10-30 2:51 pmOct 30, 2021",ScottEpic,,,10 miles,994 ft
2465,,"2021-10-27 10:07 pmOct 27, 2021",mattlnec,,AM,8 miles,586 ft
2466,,"2021-10-27 7:04 pmOct 27, 2021",todonnell,,,8 miles,812 ft
2467,,"2021-10-27 1:36 pmOct 27, 2021",Eadams2,,,16 miles,"1,106 ft"
2468,,"2021-10-27 1:11 amOct 27, 2021",KendallWelch,,AM,7 miles,651 ft
2469,,"2021-10-26 11:24 pmOct 26, 2021",Sevo28,,,7 miles,660 ft
2470,,"2021-10-26 10:55 pmOct 26, 2021",Silly1,,,10 miles,750 ft
2471,,"2021-10-26 10:02 pmOct 26, 2021",Bmack003,,,4 miles,352 ft
2472,,"2021-10-26 9:47 pmOct 26, 2021",Hudsora,,,9 miles,876 ft
2473,,"2021-10-26 9:46 pmOct 26, 2021",Chadever,,,7 miles,643 ft
2474,,"2021-10-26 9:44 pmOct 26, 2021",Mpearce,,,7 miles,672 ft
2475,,"2021-10-26 9:37 pmOct 26, 2021",MankatoFreerider,,,7 miles,844 ft
2476,,"2021-10-26 9:28 pmOct 26, 2021",seanpaulpizza,,,8 miles,715 ft
2477,,"2021-10-26 8:43 pmOct 26, 2021",phil0287,,AM,8 miles,738 ft
2478,,"2021-10-26 8:42 pmOct 26, 2021",fjespinozac,,AM,9 miles,883 ft
2479,,"2021-10-26 4:40 pmOct 26, 2021",Giraffable,,,7 miles,718 ft
2480,,"2021-10-26 12:36 pmOct 26, 2021",ctopherb,,,9 miles,718 ft
2481,,"2021-10-25 10:43 pmOct 25, 2021",randomlad,,,10 miles,"1,062 ft"
2482,,"2021-10-25 10:30 pmOct 25, 2021",Goldy612,,,9 miles,930 ft
2483,,"2021-10-26 1:23 amOct 26, 2021",grantbob94,,AM,9 miles,784 ft
2484,,"2021-10-25 9:58 pmOct 25, 2021",mattlnec,,AM,7 miles,582 ft
2485,,"2021-10-25 9:30 pmOct 25, 2021",JordoDoesIt,,,8 miles,703 ft
2486,,"2021-10-25 8:33 pmOct 25, 2021",aweldum,,AM,9 miles,927 ft
2487,,"2021-10-25 7:50 pmOct 25, 2021",Kmorris3007,,,5 miles,554 ft
2488,,"2021-10-25 7:29 pmOct 25, 2021",DavidetdWxL,,,8 miles,977 ft
2489,,"2021-10-24 9:10 pmOct 24, 2021",lQwsw,,,6 miles,738 ft
2490,,"2021-10-24 7:52 pmOct 24, 2021",Rnicholas,,,5 miles,549 ft
2491,,"2021-10-24 5:47 pmOct 24, 2021",Steinhagen,,,7 miles,756 ft
2492,,"2021-10-24 5:15 pmOct 24, 2021",cgiffordmiears,,,8 miles,646 ft
2493,,"2021-10-24 5:15 pmOct 24, 2021",ulric076,,,8 miles,646 ft
2494,,"2021-10-24 3:27 pmOct 24, 2021",shakomoser55,,,17 miles,"1,525 ft"
2495,,"2021-10-24 2:19 pmOct 24, 2021",ScottEpic,,,4 miles,469 ft
2496,,"2021-10-24 2:16 pmOct 24, 2021",Eadams2,,AM,11 miles,723 ft
2497,,"2021-10-23 9:11 pmOct 23, 2021",Goldy612,,,17 miles,"1,742 ft"
2498,,"2021-10-23 8:17 pmOct 23, 2021",delacr0ix,,AM,5 miles,518 ft
2499,,"2021-10-23 7:39 pmOct 23, 2021",Zach1d1smY,,,8 miles,905 ft
2500,,"2021-10-23 6:44 pmOct 23, 2021",toadiesforcody,,,18 miles,"1,628 ft"
2501,,"2021-10-23 6:01 pmOct 23, 2021",Plowhorse98,,,5 miles,485 ft
2502,,"2021-10-23 6:54 pmOct 23, 2021",shriddledeedum,,Fat,4 miles,384 ft
2503,,"2021-10-23 5:33 pmOct 23, 2021",bricollins,,,6 miles,648 ft
2504,,"2021-10-23 4:14 pmOct 23, 2021",fjespinozac,,AM,9 miles,858 ft
2505,,"2021-10-23 3:02 pmOct 23, 2021",Njuliettemn,,,6 miles,569 ft
2506,,"2021-10-23 2:41 pmOct 23, 2021",Chesnutz18,,,11 miles,"1,154 ft"
2507,,"2021-10-23 2:33 pmOct 23, 2021",Mark0MGxeI,,,11 miles,"1,100 ft"
2508,,"2021-10-23 2:27 pmOct 23, 2021",MankatoFreerider,,,7 miles,716 ft
2509,,"2021-10-23 12:37 amOct 23, 2021",KendallWelch,,AM,5 miles,704 ft
2510,,"2021-10-22 10:34 pmOct 22, 2021",Eadams2,,AM,7 miles,517 ft
2511,,"2021-10-22 8:59 pmOct 22, 2021",bmullin,,XC,11 miles,949 ft
2512,,"2021-10-22 7:28 pmOct 22, 2021",Jessev5kQnc,,,8 miles,749 ft
2513,,"2021-10-22 7:28 pmOct 22, 2021",Steinhagen,,,7 miles,772 ft
2514,,"2021-10-22 7:02 pmOct 22, 2021",Wsolo,,,6 miles,680 ft
2515,,"2021-10-22 4:56 pmOct 22, 2021",JordoDoesIt,,,7 miles,735 ft
2516,,"2021-10-22 4:20 pmOct 22, 2021",Anexplosifloris,,,7 miles,869 ft
2517,,"2021-10-22 4:08 pmOct 22, 2021",shakomoser55,,,18 miles,"1,585 ft"
2518,,"2021-10-21 11:27 pmOct 21, 2021",aweldum,,AM,"2,890 ft",40 ft
2519,,"2021-10-21 11:25 pmOct 21, 2021",SwanyDelight,,AM,8 miles,664 ft
2520,,"2021-10-20 12:26 amOct 20, 2021",niemeyerm,,,8 miles,812 ft
2521,,"2021-10-19 11:51 pmOct 19, 2021",marcoaml78,,XC,7 miles,702 ft
2522,,"2021-10-19 11:46 pmOct 19, 2021",jutilak,,,7 miles,713 ft
2523,,"2021-10-19 11:08 pmOct 19, 2021",AsgFQ,,,9 miles,895 ft
2524,,"2021-10-19 10:59 pmOct 19, 2021",mukkinaround,,AM,9 miles,830 ft
2525,,"2021-10-19 10:37 pmOct 19, 2021",Goldy612,,,9 miles,937 ft
2526,,"2021-10-19 10:20 pmOct 19, 2021",toadiesforcody,,,7 miles,601 ft
2527,,"2021-10-19 10:11 pmOct 19, 2021",HarrisonMeyer,,,10 miles,864 ft
2528,,"2021-10-19 10:08 pmOct 19, 2021",Hellfish67,,,8 miles,921 ft
2529,,"2021-10-19 10:07 pmOct 19, 2021",delacr0ix,,AM,6 miles,485 ft
2530,,"2021-10-19 10:04 pmOct 19, 2021",Bmack003,,,3 miles,209 ft
2531,,"2021-10-19 9:58 pmOct 19, 2021",Bcieluch,,,9 miles,977 ft
2532,,"2021-10-19 9:22 pmOct 19, 2021",tdrayton014,,XC,7 miles,839 ft
2533,,"2021-10-19 8:22 pmOct 19, 2021",Fozz179fs,,,5 miles,440 ft
2534,,"2021-10-19 12:45 amOct 19, 2021",Chandler61,,,8 miles,658 ft
2535,,"2021-10-18 10:51 pmOct 18, 2021",lQwsw,,,8 miles,798 ft
2536,,"2021-10-18 10:19 pmOct 18, 2021",Bmack003,,,4 miles,276 ft
2537,,"2021-10-18 10:03 pmOct 18, 2021",brianshoemaker,,AM,9 miles,831 ft
2538,,"2021-10-18 9:51 pmOct 18, 2021",MankatoFreerider,,,5 miles,521 ft
2539,,"2021-10-18 8:57 pmOct 18, 2021",fjespinozac,,AM,9 miles,855 ft
2540,,"2021-10-18 8:30 pmOct 18, 2021",Wsolo,,,10 miles,997 ft
2541,,"2021-10-18 7:55 pmOct 18, 2021",mkrook,,,10 miles,741 ft
2542,,"2021-10-18 7:30 pmOct 18, 2021",Bmack003,,,9 miles,655 ft
2543,,"2021-10-18 7:15 pmOct 18, 2021",NKGriffith,,,8 miles,774 ft
2544,,"2021-10-18 6:37 pmOct 18, 2021",DavidetdWxL,,,7 miles,854 ft
2545,,"2021-10-18 6:15 pmOct 18, 2021",Eadams2,,AM,16 miles,"1,044 ft"
2546,,"2021-10-18 6:09 pmOct 18, 2021",Lyonca12,,,9 miles,942 ft
2547,,"2021-10-18 5:16 pmOct 18, 2021",offcamber650b,,,11 miles,739 ft
2548,,"2021-10-18 4:29 pmOct 18, 2021",MarynGK,,,17 miles,"1,173 ft"
2549,,"2021-10-17 10:45 pmOct 17, 2021",Mark0MGxeI,,,10 miles,961 ft
2550,,"2021-10-17 9:30 pmOct 17, 2021",tdrayton014,,XC,6 miles,653 ft
2551,,"2021-10-17 9:11 pmOct 17, 2021",Nathanloehrs,,,7 miles,726 ft
2552,,"2021-10-17 7:45 pmOct 17, 2021",yZ2pXk,,,9 miles,687 ft
2553,,"2021-10-17 7:45 pmOct 17, 2021",toadiesforcody,,,10 miles,884 ft
2554,,"2021-10-17 7:15 pmOct 17, 2021",Krblaser,,AM,10 miles,"1,089 ft"
2555,,"2021-10-17 6:31 pmOct 17, 2021",cjammiller,,,6 miles,602 ft
2556,,"2021-10-17 6:19 pmOct 17, 2021",jderrick86,,,9 miles,921 ft
2557,,"2021-10-17 5:41 pmOct 17, 2021",jutilak,,,8 miles,919 ft
2558,,"2021-10-17 4:42 pmOct 17, 2021",Jessev5kQnc,,,5 miles,547 ft
2559,,"2021-10-17 4:35 pmOct 17, 2021",tuckershreds,,,11 miles,"1,013 ft"
2560,,"2021-10-17 4:05 pmOct 17, 2021",Miahbike,,,12 miles,"1,046 ft"
2561,,"2021-10-17 3:58 pmOct 17, 2021",AdobeAwesome,,,10 miles,"1,130 ft"
2562,,"2021-10-17 3:23 pmOct 17, 2021",DustyJennyMN,,,5 miles,490 ft
2563,,"2021-10-17 2:46 pmOct 17, 2021",Sevo28,,,11 miles,893 ft
2564,,"2021-10-17 2:23 pmOct 17, 2021",Spyl2u,,,5 miles,463 ft
2565,,"2021-10-17 1:27 pmOct 17, 2021",grizzlyadam64,,,8 miles,678 ft
2566,,"2021-10-17 1:07 pmOct 17, 2021",violed23,,,18 miles,"1,695 ft"
2567,,"2021-10-16 10:35 pmOct 16, 2021",Sport35evilmtb,,,4 miles,502 ft
2568,,"2021-10-16 10:29 pmOct 16, 2021",Heidi4mtb,,XC,5 miles,521 ft
2569,,"2021-10-16 10:23 pmOct 16, 2021",jutilak,,,10 miles,922 ft
2570,,"2021-10-16 10:08 pmOct 16, 2021",Mark0MGxeI,,,9 miles,884 ft
2571,,"2021-10-16 8:31 pmOct 16, 2021",phil0287,,AM,3 miles,225 ft
2572,,"2021-10-16 5:18 pmOct 16, 2021",vanoudenhovenq,,,9 miles,854 ft
2573,,"2021-10-16 4:13 pmOct 16, 2021",Goldy612,,,9 miles,876 ft
2574,,"2021-10-16 4:12 pmOct 16, 2021",jonathangamlin,,,9 miles,800 ft
2575,,"2021-10-16 4:12 pmOct 16, 2021",Jessev5kQnc,,,6 miles,527 ft
2576,,"2021-10-16 2:33 pmOct 16, 2021",DanLUbws7,,,9 miles,929 ft
2577,,"2021-10-16 1:36 pmOct 16, 2021",Dathum,,,12 miles,"1,189 ft"
2578,,"2021-10-16 1:33 pmOct 16, 2021",lQwsw,,,10 miles,953 ft
2579,,"2021-10-16 1:22 pmOct 16, 2021",Kirchnerbrn,,AM,7 miles,728 ft
2580,,"2021-10-15 8:43 pmOct 15, 2021",Dathum,,,3 miles,200 ft
2581,,"2021-10-15 8:38 pmOct 15, 2021",bmullin,,XC,9 miles,839 ft
2582,,"2021-10-15 7:29 pmOct 15, 2021",toadiesforcody,,,10 miles,843 ft
2583,,"2021-10-15 3:13 pmOct 15, 2021",JordoDoesIt,,,9 miles,885 ft
2584,,"2021-10-14 10:41 pmOct 14, 2021",Goldy612,,,10 miles,"1,003 ft"
2585,,"2021-10-14 10:24 pmOct 14, 2021",brianshoemaker,,AM,7 miles,702 ft
2586,,"2021-10-14 10:20 pmOct 14, 2021",BikerTyGuy,,AM,9 miles,666 ft
2587,,"2021-10-14 10:14 pmOct 14, 2021",mattlnec,,AM,7 miles,765 ft
2588,,"2021-10-14 10:04 pmOct 14, 2021",tuckershreds,,,11 miles,"1,102 ft"
2589,,"2021-10-14 9:57 pmOct 14, 2021",tdrayton014,,XC,5 miles,585 ft
2590,,"2021-10-14 9:29 pmOct 14, 2021",45nrmartin,,,5 miles,502 ft
2591,,"2021-10-14 5:16 pmOct 14, 2021",JordoDoesIt,,,9 miles,"1,001 ft"
2592,,"2021-10-13 6:13 pmOct 13, 2021",DavidetdWxL,,,7 miles,792 ft
2593,,"2021-10-12 10:45 pmOct 12, 2021",Giraffable,,,7 miles,796 ft
2594,,"2021-10-12 10:25 pmOct 12, 2021",Bmack003,,,3 miles,247 ft
2595,,"2021-10-12 10:08 pmOct 12, 2021",violed23,,,11 miles,964 ft
2596,,"2021-10-12 9:37 pmOct 12, 2021",MankatoFreerider,,,7 miles,783 ft
2597,,"2021-10-12 9:33 pmOct 12, 2021",haram3,,,4 miles,389 ft
2598,,"2021-10-12 9:18 pmOct 12, 2021",brianshoemaker,,AM,6 miles,750 ft
2599,,"2021-10-12 9:14 pmOct 12, 2021",Jessev5kQnc,,,8 miles,717 ft
2600,,"2021-10-12 7:38 pmOct 12, 2021",toadiesforcody,,,24 miles,"2,191 ft"
2601,,"2021-10-12 5:54 pmOct 12, 2021",JordoDoesIt,,,8 miles,774 ft
2602,,"2021-10-12 5:44 pmOct 12, 2021",Wsolo,,,9 miles,776 ft
2603,,"2021-10-11 11:45 pmOct 11, 2021",Treeman12,,,6 miles,687 ft
2604,,"2021-10-11 11:42 pmOct 11, 2021",Pmars88,,,8 miles,936 ft
2605,,"2021-10-11 10:41 pmOct 11, 2021",Krblaser,,AM,9 miles,847 ft
2606,,"2021-10-11 10:30 pmOct 11, 2021",lQwsw,,,8 miles,846 ft
2607,,"2021-10-11 10:03 pmOct 11, 2021",Dirtbrakes,,,7 miles,675 ft
2608,,"2021-10-11 9:53 pmOct 11, 2021",offcamber650b,,,8 miles,619 ft
2609,,"2021-10-11 6:21 pmOct 11, 2021",mbellamy21,,,5 miles,558 ft
2610,,"2021-10-11 5:57 pmOct 11, 2021",bricollins,,,6 miles,677 ft
2611,,"2021-10-11 5:43 pmOct 11, 2021",Wsolo,,,13 miles,"1,351 ft"
2612,,"2021-10-11 5:35 pmOct 11, 2021",Jessev5kQnc,,,5 miles,618 ft
2613,,"2021-10-11 5:09 pmOct 11, 2021",jutilak,,,9 miles,"1,035 ft"
2614,,"2021-10-11 12:18 pmOct 11, 2021",ctopherb,,,9 miles,779 ft
2615,,"2021-10-11 12:18 pmOct 11, 2021",Daray,,,9 miles,864 ft
2616,,"2021-10-10 10:06 pmOct 10, 2021",Nathanloehrs,,,6 miles,748 ft
2617,,"2021-10-10 7:23 pmOct 10, 2021",BenBAC1LN,,,7 miles,706 ft
2618,,"2021-10-10 3:53 pmOct 10, 2021",ccengland,,,6 miles,321 ft
2619,,"2021-10-10 3:16 pmOct 10, 2021",tdrayton014,,XC,7 miles,688 ft
2620,,"2021-10-10 3:08 pmOct 10, 2021",mattlnec,,AM,5 miles,578 ft
2621,,"2021-10-10 2:35 pmOct 10, 2021",ccengland,,,5 miles,245 ft
2622,,"2021-10-10 2:27 pmOct 10, 2021",voghan,,AM,9 miles,939 ft
2623,,"2021-10-10 2:06 pmOct 10, 2021",shakomoser55,,,16 miles,"1,462 ft"
2624,,"2021-10-10 2:01 pmOct 10, 2021",judyojudy,,AM,6 miles,541 ft
2625,,"2021-10-10 12:22 pmOct 10, 2021",kmolland,,,5 miles,451 ft
2626,,"2021-10-9 10:34 pmOct 9, 2021",P8ik8e,,,9 miles,776 ft
2627,,"2021-10-9 9:28 pmOct 9, 2021",Knkreger,,AM,10 miles,"1,030 ft"
2628,,"2021-10-9 9:18 pmOct 9, 2021",ijp11,,,5 miles,497 ft
2629,,"2021-10-9 9:05 pmOct 9, 2021",rhowcow,,,10 miles,964 ft
2630,,"2021-10-9 7:43 pmOct 9, 2021",Mjlatour,,,3 miles,199 ft
2631,,"2021-10-9 7:25 pmOct 9, 2021",Brapp966,,,7 miles,510 ft
2632,,"2021-10-9 6:06 pmOct 9, 2021",PhilKc2ChC,,,9 miles,903 ft
2633,,"2021-10-9 5:59 pmOct 9, 2021",toadiesforcody,,,8 miles,835 ft
2634,,"2021-10-9 5:20 pmOct 9, 2021",Jessewilly,,,18 miles,"1,580 ft"
