,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
336,,2022-9-29 6:42 pmSep 29,PHRANQUY,,AM,13 miles,"1,080 ft"
337,,2022-9-29 6:25 pmSep 29,Davemtbfanatic,,,21 miles,"1,649 ft"
338,,2022-9-29 3:18 pmSep 29,carluk89,,AM,3 miles,281 ft
339,,2022-9-29 1:34 pmSep 29 s,carluk89,,,7 miles,480 ft
340,,2022-9-28 11:52 pmSep 28 s,Kdavis1225,,,13 miles,733 ft
341,,2022-9-28 11:07 pmSep 28,SullivanGrahamMlH,,,22 miles,512 ft
342,,2022-9-28 10:55 pmSep 28,waffleswaffles,,,9 miles,685 ft
343,,2022-9-28 10:14 pmSep 28,ccengland,,,8 miles,672 ft
344,,2022-9-28 10:10 pmSep 28 s,Jbangen,,,10 miles,660 ft
345,,2022-9-28 10:09 pmSep 28 s,Bikejunky1,,,10 miles,523 ft
346,,2022-9-28 10:09 pmSep 28 s,vitaliykondratyuk,,,10 miles,758 ft
347,,2022-9-28 10:04 pmSep 28 s,jenfid,,,9 miles,593 ft
348,,2022-9-28 9:38 pmSep 28,chuckMPLS,,,18 miles,563 ft
349,,2022-9-27 11:31 pmSep 27,2004Volvo,,,5 miles,430 ft
350,,2022-9-27 11:06 pmSep 27,johntaylor97,,,5 miles,401 ft
351,,2022-9-27 10:59 pmSep 27,peternoren,,,13 miles,538 ft
352,,2022-9-27 10:50 pmSep 27,maxellingson,,,8 miles,375 ft
353,,2022-9-27 10:43 pmSep 27 s,ZtU0Ge,,,7 miles,589 ft
354,,2022-9-27 10:40 pmSep 27 s,jjlafrance,,,11 miles,794 ft
355,,2022-9-27 10:30 pmSep 27 s,mikehalvio,,XC,10 miles,747 ft
356,,2022-9-27 10:14 pmSep 27 s,DanLUbws7,,,10 miles,729 ft
357,,2022-9-27 10:00 pmSep 27,Dayander,,,13 miles,556 ft
358,,2022-9-27 10:00 pmSep 27,ijp11,,,3 miles,235 ft
359,,2022-9-27 9:35 pmSep 27,Msabin,,,12 miles,847 ft
360,,2022-9-27 9:20 pmSep 27,verbeke06,,,17 miles,830 ft
361,,2022-9-27 9:16 pmSep 27,Seyore,,,16 miles,"1,024 ft"
362,,2022-9-27 8:37 pmSep 27 s,ryberglund,,,19 miles,"1,152 ft"
363,,2022-9-27 6:32 pmSep 27 s,DavidetdWxL,,,8 miles,687 ft
364,,2022-9-27 1:48 pmSep 27 s,kerns-wj,,,54 miles,"1,992 ft"
365,,2022-9-27 9:54 amSep 27,werts,,AM,13 miles,"1,288 ft"
366,,2022-9-27 2:25 amSep 27,Seyore,,,5 miles,482 ft
367,,2022-9-26 10:54 pmSep 26,haram3,,,3 miles,179 ft
368,,2022-9-26 10:39 pmSep 26,Abbusack,,,8 miles,531 ft
369,,2022-9-26 10:34 pmSep 26,Welcome124,,,10 miles,668 ft
370,,2022-9-26 10:08 pmSep 26,paulwegner,,,20 miles,938 ft
371,,2022-9-26 10:06 pmSep 26,benmogush,,,22 miles,"1,169 ft"
372,,2022-9-26 10:03 pmSep 26,randomlad,,,12 miles,911 ft
373,,2022-9-26 9:50 pmSep 26,ccengland,,,23 miles,878 ft
374,,2022-9-26 9:16 pmSep 26,Dayander,,,12 miles,542 ft
375,,2022-9-26 9:00 pmSep 26,bendelin,,,5 miles,329 ft
376,,2022-9-26 8:52 pmSep 26,liam-conzemius,,,14 miles,871 ft
377,,2022-9-26 6:32 pmSep 26,redrooster411,,,9 miles,793 ft
378,,2022-9-25 11:19 pmSep 25,kuhl0040,,,14 miles,954 ft
379,,2022-9-25 11:14 pmSep 25 s,jakethechameleon,,,10 miles,743 ft
380,,2022-9-25 10:22 pmSep 25,jjlafrance,,,4 miles,386 ft
381,,2022-9-25 9:58 pmSep 25,Eddie427,,,5 miles,301 ft
382,,2022-9-25 9:57 pmSep 25,bendelin,,,5 miles,296 ft
383,,2022-9-25 9:32 pmSep 25,Msabin,,,10 miles,689 ft
384,,2022-9-25 9:29 pmSep 25,Silly1,,,8 miles,496 ft
385,,2022-9-25 8:51 pmSep 25,Sroehl,,,6 miles,523 ft
386,,2022-9-25 8:07 pmSep 25,aweldum,,AM,5 miles,443 ft
387,,2022-9-25 7:51 pmSep 25,johntaylor97,,,7 miles,494 ft
388,,2022-9-25 7:40 pmSep 25,bricollins,,,17 miles,"1,413 ft"
389,,2022-9-25 7:19 pmSep 25 s,kerns-wj,,,18 miles,"1,385 ft"
390,,2022-9-25 7:05 pmSep 25,JLitsey,,,15 miles,"1,120 ft"
391,,2022-9-25 6:07 pmSep 25 s,Mfriggens,,,13 miles,907 ft
392,,2022-9-25 5:52 pmSep 25,tonyallen,,Trials,10 miles,757 ft
393,,2022-9-25 5:16 pmSep 25,BlueM00se,,,9 miles,"1,079 ft"
394,,2022-9-25 2:38 pmSep 25,obrichr,,,12 miles,990 ft
395,,2022-9-25 1:57 pmSep 25,WAB,,,38 miles,"1,885 ft"
396,,2022-9-25 12:54 pmSep 25,GrantJohnson,,,5 miles,306 ft
397,,2022-9-25 12:28 pmSep 25,srboyd,,,17 miles,514 ft
398,,2022-9-24 10:14 pmSep 24,uber419,,,24 miles,"1,182 ft"
399,,2022-9-24 9:50 pmSep 24,IvanR0s0h4,,,6 miles,392 ft
400,,2022-9-24 8:54 pmSep 24,Seyore,,,17 miles,"1,281 ft"
401,,2022-9-24 6:59 pmSep 24 s,ajc3,,,14 miles,873 ft
402,,2022-9-24 5:51 pmSep 24,zbordeau,,,23 miles,"1,118 ft"
403,,2022-9-24 5:41 pmSep 24,Nnascimento,,AM,11 miles,942 ft
404,,2022-9-24 5:14 pmSep 24 s,rowdypatty,,,9 miles,700 ft
405,,2022-9-24 5:00 pmSep 24 s,Er0breich,,,16 miles,"1,152 ft"
406,,2022-9-24 3:58 pmSep 24,chuckMPLS,,,54 miles,"1,843 ft"
407,,2022-9-24 2:01 pmSep 24,Davemtbfanatic,,,49 miles,"2,195 ft"
408,,2022-9-24 1:43 pmSep 24,srboyd,,,25 miles,590 ft
409,,2022-9-23 6:52 pmSep 23,jdlmpls,,,25 miles,"1,033 ft"
410,,2022-9-23 12:05 amSep 23,niemeyerm,,,10 miles,884 ft
411,,2022-9-22 10:53 pmSep 22,stokes72,,,9 miles,677 ft
412,,2022-9-22 10:47 pmSep 22,ijp11,,,6 miles,500 ft
413,,2022-9-22 10:47 pmSep 22,loomisdf,,AM,14 miles,848 ft
414,,2022-9-22 10:38 pmSep 22,Wildh24 FMTB,,,8 miles,683 ft
415,,2022-9-22 10:19 pmSep 22,benmogush,,,13 miles,492 ft
416,,2022-9-22 10:08 pmSep 22 s,Gremoe,,,28 miles,"1,093 ft"
417,,2022-9-22 10:07 pmSep 22,NateStanoch,,,21 miles,728 ft
418,,2022-9-22 10:01 pmSep 22,Briscoelab,,,13 miles,573 ft
419,,2022-9-22 9:39 pmSep 22,ccengland,,,22 miles,860 ft
420,,2022-9-22 9:36 pmSep 22,Msabin,,,15 miles,"1,049 ft"
421,,2022-9-22 9:19 pmSep 22,chuckMPLS,,,7 miles,301 ft
422,,2022-9-22 9:17 pmSep 22 s,Seyore,,,11 miles,763 ft
423,,2022-9-22 9:13 pmSep 22,E30-4ME,,,9 miles,552 ft
424,,2022-9-22 8:55 pmSep 22,werts,,AM,15 miles,"1,069 ft"
425,,2022-9-22 8:47 pmSep 22 s,Project2501,,,9 miles,692 ft
426,,2022-9-22 8:33 pmSep 22,srboyd,,,19 miles,596 ft
427,,2022-9-22 8:31 pmSep 22,moebius10,,,2 miles,248 ft
428,,2022-9-22 8:28 pmSep 22,ElliotZismerzL8,,,14 miles,917 ft
429,,2022-9-22 6:42 pmSep 22,bonkmtb,,,14 miles,"1,021 ft"
430,,2022-9-22 1:18 amSep 22,GriffinSn1AVe,,,9 miles,656 ft
431,,2022-9-21 11:50 pmSep 21,SwanyDelight,,AM,10 miles,733 ft
432,,2022-9-21 11:30 pmSep 21,Lostinolaf,,,11 miles,723 ft
433,,2022-9-21 11:26 pmSep 21,ACarrell,,,9 miles,781 ft
434,,2022-9-21 11:26 pmSep 21 s,Cranky22,,,13 miles,"1,026 ft"
435,,2022-9-21 11:08 pmSep 21 s,MTBJoyRider,,,11 miles,755 ft
436,,2022-9-21 10:37 pmSep 21,AsgFQ,,,11 miles,918 ft
437,,2022-9-21 10:20 pmSep 21,ccengland,,,4 miles,302 ft
438,,2022-9-21 10:17 pmSep 21,Littlebuffalobladder,,CX,7 miles,580 ft
439,,2022-9-21 10:17 pmSep 21,srboyd,,,5 miles,219 ft
440,,2022-9-21 10:16 pmSep 21 s,Bikejunky1,,,10 miles,530 ft
441,,2022-9-21 10:14 pmSep 21,ridesallbikes,,,10 miles,911 ft
442,,2022-9-21 10:13 pmSep 21 s,Jbangen,,,9 miles,679 ft
443,,2022-9-21 10:12 pmSep 21 s,vitaliykondratyuk,,,10 miles,714 ft
444,,2022-9-21 9:20 pmSep 21,chuckMPLS,,,18 miles,581 ft
445,,2022-9-21 8:41 pmSep 21,srboyd,,,6 miles,275 ft
446,,2022-9-21 6:01 pmSep 21,ccengland,,,4 miles,229 ft
447,,2022-9-21 5:33 pmSep 21 s,Kdavis1225,,,13 miles,742 ft
448,,2022-9-21 5:15 pmSep 21,jdlmpls,,,20 miles,"1,029 ft"
449,,2022-9-21 4:46 pmSep 21,IvanR0s0h4,,,12 miles,520 ft
450,,2022-9-21 1:46 pmSep 21,MPLSdon,,,42 miles,"2,015 ft"
451,,2022-9-20 11:08 pmSep 20,Bea73693,,,10 miles,882 ft
452,,2022-9-20 10:42 pmSep 20,jjlafrance,,,2 miles,180 ft
453,,2022-9-20 10:37 pmSep 20 s,Briscoelab,,,9 miles,716 ft
454,,2022-9-20 10:25 pmSep 20,mikehalvio,,XC,6 miles,479 ft
455,,2022-9-20 10:24 pmSep 20,Erikdussault74,,,14 miles,845 ft
456,,2022-9-20 10:16 pmSep 20,Treeman12,,,7 miles,650 ft
457,,2022-9-20 10:07 pmSep 20,DavidHx9B4T,,,5 miles,497 ft
458,,2022-9-20 9:57 pmSep 20,ijp11,,,3 miles,229 ft
459,,2022-9-20 9:52 pmSep 20,loomisdf,,,8 miles,510 ft
460,,2022-9-20 9:36 pmSep 20,Msabin,,,11 miles,626 ft
461,,2022-9-20 9:06 pmSep 20,Seyore,,,18 miles,"1,380 ft"
462,,2022-9-20 7:53 pmSep 20,JeremyDausRv2,,,2 miles,174 ft
463,,2022-9-20 7:53 pmSep 20,MNBucky5,,,2 miles,172 ft
464,,2022-9-20 6:26 pmSep 20,peternoren,,,29 miles,785 ft
465,,2022-9-20 5:37 pmSep 20 s,Sjcleve,,,8 miles,534 ft
466,,2022-9-20 4:03 pmSep 20,AO320,,,5 miles,479 ft
467,,2022-9-20 1:45 pmSep 20,pfickle19,,,113 miles,"3,627 ft"
468,,2022-9-20 12:12 pmSep 20,anurag1987,,,13 miles,615 ft
469,,2022-9-19 11:28 pmSep 19,Erikdussault74,,,10 miles,545 ft
470,,2022-9-19 11:09 pmSep 19,Hooten,,AM,7 miles,645 ft
471,,2022-9-19 10:29 pmSep 19,Welcome124,,,11 miles,889 ft
472,,2022-9-19 10:10 pmSep 19,benmogush,,,27 miles,863 ft
473,,2022-9-19 9:57 pmSep 19,paulwegner,,,21 miles,"1,127 ft"
474,,2022-9-19 9:56 pmSep 19,ccengland,,,18 miles,508 ft
475,,2022-9-19 9:51 pmSep 19,ddcheim,,,19 miles,490 ft
476,,2022-9-19 9:49 pmSep 19,Jmbeck766,,,49 miles,"2,060 ft"
477,,2022-9-19 9:42 pmSep 19,uber419,,,21 miles,999 ft
478,,2022-9-19 9:12 pmSep 19,Markjmcguire,,,18 miles,461 ft
479,,2022-9-19 9:08 pmSep 19,hicksdrums,,,20 miles,878 ft
480,,2022-9-19 8:34 pmSep 19,srboyd,,,10 miles,467 ft
481,,2022-9-18 9:22 pmSep 18,Mpearce,,,16 miles,476 ft
482,,2022-9-18 8:53 pmSep 18,SandbarMTB,,,29 miles,"1,315 ft"
483,,2022-9-18 8:43 pmSep 18,fjespinozac,,AM,12 miles,957 ft
484,,2022-9-18 7:25 pmSep 18,mOqYpm,,,12 miles,966 ft
485,,2022-9-18 6:10 pmSep 18,CoryMecl,,,7 miles,711 ft
486,,2022-9-18 3:40 pmSep 18,srboyd,,,4 miles,195 ft
487,,2022-9-18 3:20 pmSep 18 s,Er0breich,,,9 miles,791 ft
488,,2022-9-18 3:07 pmSep 18,tegraham,,,19 miles,520 ft
489,,2022-9-18 3:05 pmSep 18,jenfid,,,26 miles,"1,086 ft"
490,,2022-9-18 2:46 pmSep 18,SullivanGrahamMlH,,,26 miles,646 ft
491,,2022-9-18 2:05 pmSep 18,Angbonn,,,5 miles,517 ft
492,,2022-9-18 1:45 pmSep 18 s,billbiwer,,Fat,14 miles,779 ft
493,,2022-9-18 11:48 amSep 18,srboyd,,,15 miles,376 ft
494,,2022-9-17 10:41 pmSep 17,bricollins,,,9 miles,771 ft
495,,2022-9-17 10:05 pmSep 17,2004Volvo,,,13 miles,"1,030 ft"
496,,2022-9-17 9:49 pmSep 17,Maddogg2219,,,13 miles,"1,113 ft"
497,,2022-9-17 9:24 pmSep 17 s,ajc3,,,11 miles,701 ft
498,,2022-9-17 8:43 pmSep 17,clintatonic,,Fat,6 miles,375 ft
499,,2022-9-17 7:38 pmSep 17,rhowcow,,,13 miles,984 ft
500,,2022-9-17 6:10 pmSep 17 s,FBP1,,Fat,23 miles,"1,193 ft"
501,,2022-9-17 4:27 pmSep 17,NateStanoch,,,45 miles,"1,662 ft"
502,,2022-9-16 7:35 pmSep 16,langholz,,AM,9 miles,427 ft
503,,2022-9-16 6:04 pmSep 16 s,Kdavis1225,,,13 miles,666 ft
504,,2022-9-16 4:44 pmSep 16,srboyd,,,21 miles,803 ft
505,,2022-9-16 1:08 pmSep 16,WAB,,,21 miles,"1,326 ft"
506,,2022-9-15 11:38 pmSep 15,Mvoelker,,,9 miles,635 ft
507,,2022-9-15 11:37 pmSep 15,RachelGilbert0513,,,9 miles,737 ft
508,,2022-9-15 11:26 pmSep 15,Kdavis1225,,,8 miles,385 ft
509,,2022-9-15 11:04 pmSep 15,stokes72,,,8 miles,597 ft
510,,2022-9-15 10:54 pmSep 15 s,Mfriggens,,,9 miles,691 ft
511,,2022-9-15 10:31 pmSep 15,Briscoelab,,,11 miles,741 ft
512,,2022-9-15 10:07 pmSep 15,benmogush,,,21 miles,"1,134 ft"
513,,2022-9-15 10:03 pmSep 15,DavidHx9B4T,,,2 miles,216 ft
514,,2022-9-15 9:58 pmSep 15,DanLUbws7,,,9 miles,773 ft
515,,2022-9-15 9:56 pmSep 15,ddcheim,,,26 miles,908 ft
516,,2022-9-15 9:53 pmSep 15,paulwegner,,,20 miles,"1,038 ft"
517,,2022-9-15 9:49 pmSep 15,ijp11,,,2 miles,264 ft
518,,2022-9-15 9:40 pmSep 15,chuckMPLS,,,6 miles,244 ft
519,,2022-9-15 9:39 pmSep 15,salbares,,,11 miles,881 ft
520,,2022-9-15 9:31 pmSep 15,Msabin,,,14 miles,989 ft
521,,2022-9-15 9:31 pmSep 15,Rytoast,,,29 miles,"1,718 ft"
522,,2022-9-15 9:30 pmSep 15,Seyore,,,26 miles,781 ft
523,,2022-9-15 7:41 pmSep 15,ElliotZismerzL8,,,18 miles,"1,109 ft"
524,,2022-9-15 12:23 pmSep 15,Pmars88,,,12 miles,729 ft
525,,2022-9-15 11:17 amSep 15 s,cjb41191,,,7 miles,467 ft
526,,2022-9-15 12:11 amSep 15,Sroehl,,,3 miles,252 ft
527,,2022-9-15 12:06 amSep 15,srboyd,,,3 miles,155 ft
528,,2022-9-14 11:10 pmSep 14,haram3,,,5 miles,220 ft
529,,2022-9-14 10:52 pmSep 14 s,peternoren,,,10 miles,892 ft
530,,2022-9-14 10:39 pmSep 14,ccengland,,,5 miles,271 ft
531,,2022-9-14 10:09 pmSep 14,BenUhke45,,,8 miles,494 ft
532,,2022-9-14 9:48 pmSep 14,squanrud,,,12 miles,867 ft
533,,2022-9-14 9:43 pmSep 14,Quinngarrod,,AM,8 miles,724 ft
534,,2022-9-14 9:38 pmSep 14 s,vitaliykondratyuk,,,10 miles,712 ft
535,,2022-9-14 9:38 pmSep 14 s,Jbangen,,,10 miles,712 ft
536,,2022-9-14 9:30 pmSep 14,chuckMPLS,,,17 miles,584 ft
537,,2022-9-14 9:24 pmSep 14 s,langholz,,RD,12 miles,509 ft
538,,2022-9-14 8:46 pmSep 14 s,Project2501,,,6 miles,504 ft
539,,2022-9-14 7:03 pmSep 14,bonkmtb,,,13 miles,899 ft
540,,2022-9-14 5:30 pmSep 14,awgator,,,9 miles,712 ft
541,,2022-9-14 2:37 pmSep 14,Ltour,,,12 miles,813 ft
542,,2022-9-14 2:07 pmSep 14,ccengland,,,4 miles,350 ft
543,,2022-9-14 11:58 amSep 14,haram3,,,11 miles,543 ft
544,,2022-9-14 12:32 amSep 14,niemeyerm,,,9 miles,828 ft
545,,2022-9-14 12:09 amSep 14 s,Kdavis1225,,,13 miles,644 ft
546,,2022-9-14 12:09 amSep 14,Ltour,,,8 miles,556 ft
547,,2022-9-13 11:52 pmSep 13,mattweier,,,20 miles,"1,328 ft"
548,,2022-9-13 10:29 pmSep 13,Briscoelab,,,9 miles,598 ft
549,,2022-9-13 10:29 pmSep 13,Erikdussault74,,,13 miles,576 ft
550,,2022-9-13 10:24 pmSep 13,hicksdrums,,,36 miles,"1,249 ft"
551,,2022-9-13 10:14 pmSep 13,liam-conzemius,,,12 miles,900 ft
552,,2022-9-13 9:55 pmSep 13,DavidHx9B4T,,,7 miles,442 ft
553,,2022-9-13 9:34 pmSep 13,Msabin,,,11 miles,832 ft
554,,2022-9-13 9:13 pmSep 13,Seyore,,,15 miles,943 ft
555,,2022-9-13 7:31 pmSep 13,Davemtbfanatic,,,15 miles,"1,165 ft"
556,,2022-9-13 6:33 pmSep 13,chuckMPLS,,,6 miles,232 ft
557,,2022-9-13 6:18 pmSep 13,carluk89,,AM,6 miles,482 ft
558,,2022-9-13 5:31 pmSep 13,icebvrg,,RD,18 miles,615 ft
559,,2022-9-13 4:52 pmSep 13,ajzinnecker,,,10 miles,746 ft
560,,2022-9-13 1:20 pmSep 13,peternoren,,,24 miles,763 ft
561,,2022-9-12 11:03 pmSep 12,bricollins,,,15 miles,"1,142 ft"
562,,2022-9-12 10:56 pmSep 12,Abbusack,,,14 miles,"1,119 ft"
563,,2022-9-12 10:36 pmSep 12,Welcome124,,,13 miles,939 ft
564,,2022-9-12 10:33 pmSep 12,Scroggs79,,,8 miles,562 ft
565,,2022-9-12 10:11 pmSep 12,ddcheim,,,19 miles,498 ft
566,,2022-9-12 10:11 pmSep 12,werts,,AM,9 miles,563 ft
567,,2022-9-12 10:05 pmSep 12 s,benmogush,,,21 miles,795 ft
568,,2022-9-12 9:56 pmSep 12,paulwegner,,,20 miles,"1,089 ft"
569,,2022-9-12 9:54 pmSep 12 s,Gremoe,,,30 miles,"1,153 ft"
570,,2022-9-12 9:45 pmSep 12,ccengland,,,22 miles,729 ft
571,,2022-9-12 9:01 pmSep 12,verbeke06,,,14 miles,567 ft
572,,2022-9-12 8:40 pmSep 12,Erikdussault74,,,11 miles,677 ft
573,,2022-9-12 7:32 pmSep 12 s,kerns-wj,,,15 miles,953 ft
574,,2022-9-12 4:19 pmSep 12,Buttpunx,,,19 miles,"1,214 ft"
575,,2022-9-12 1:52 pmSep 12 s,WAB,,,27 miles,"1,609 ft"
576,,2022-9-12 10:06 amSep 12,Remingham,,,39 miles,"1,469 ft"
577,,2022-9-11 9:07 pmSep 11,Bmack003,,,6 miles,353 ft
578,,2022-9-11 9:04 pmSep 11,Sroehl,,,6 miles,485 ft
579,,2022-9-11 6:47 pmSep 11,Jakeg7oXnp,,,28 miles,"1,615 ft"
580,,2022-9-11 6:47 pmSep 11,kyokoyoshida,,AM,11 miles,885 ft
581,,2022-9-11 5:45 pmSep 11,Seyore,,,18 miles,"1,388 ft"
582,,2022-9-11 4:52 pmSep 11,1LFR43,,,3 miles,297 ft
583,,2022-9-11 4:14 pmSep 11,AndyLev,,,7 miles,622 ft
584,,2022-9-11 3:07 pmSep 11,hicksdrums,,,16 miles,539 ft
585,,2022-9-11 3:07 pmSep 11,IvanR0s0h4,,,16 miles,361 ft
586,,2022-9-11 3:03 pmSep 11 s,DanLUbws7,,,13 miles,"1,014 ft"
587,,2022-9-11 2:57 pmSep 11,LiamStewartxok,,,7 miles,257 ft
588,,2022-9-11 2:20 pmSep 11,voghan,,AM,12 miles,"1,063 ft"
589,,2022-9-11 2:19 pmSep 11,UncleFester98,,AM,70 miles,"3,380 ft"
590,,2022-9-11 1:37 pmSep 11 s,kerns-wj,,,15 miles,"1,195 ft"
591,,2022-9-10 11:54 pmSep 10,TimLl4bp9,,,5 miles,406 ft
592,,2022-9-10 10:30 pmSep 10,Jeder,,,8 miles,843 ft
593,,2022-9-10 10:28 pmSep 10,awgator,,,12 miles,"1,075 ft"
594,,2022-9-10 10:10 pmSep 10,Littlebuffalobladder,,CX,6 miles,373 ft
595,,2022-9-10 9:11 pmSep 10,BlueM00se,,,21 miles,723 ft
596,,2022-9-10 9:06 pmSep 10,Abbusack,,,26 miles,"2,178 ft"
597,,2022-9-10 8:27 pmSep 10 s,carluk89,,,7 miles,538 ft
598,,2022-9-10 7:43 pmSep 10 s,kmolland,,,13 miles,931 ft
599,,2022-9-10 7:01 pmSep 10,anurag1987,,,23 miles,"1,083 ft"
600,,2022-9-10 6:36 pmSep 10,kerns-wj,,,17 miles,804 ft
601,,2022-9-10 6:26 pmSep 10,SHEAx0WVty,,,17 miles,940 ft
602,,2022-9-10 5:07 pmSep 10,Dschul6,,,53 miles,"1,943 ft"
603,,2022-9-10 4:43 pmSep 10 s,grizzlyadam64,,,14 miles,"1,277 ft"
604,,2022-9-9 9:24 pmSep 9,chuckMPLS,,,7 miles,253 ft
605,,2022-9-9 12:21 pmSep 9,anurag1987,,,13 miles,630 ft
606,,2022-9-8 11:42 pmSep 8 s,Kdavis1225,,,13 miles,694 ft
607,,2022-9-8 11:06 pmSep 8,stokes72,,,8 miles,680 ft
608,,2022-9-8 10:54 pmSep 8,timsavre,,,26 miles,"1,248 ft"
609,,2022-9-8 10:35 pmSep 8 s,BlueM00se,,,12 miles,919 ft
610,,2022-9-8 10:23 pmSep 8,ryberglund,,,17 miles,"1,078 ft"
611,,2022-9-8 10:07 pmSep 8 s,benmogush,,,22 miles,"1,113 ft"
612,,2022-9-8 10:07 pmSep 8,Briscoelab,,,13 miles,580 ft
613,,2022-9-8 9:59 pmSep 8 s,paulwegner,,,20 miles,682 ft
614,,2022-9-8 9:51 pmSep 8,ddcheim,,,25 miles,"1,110 ft"
615,,2022-9-8 9:47 pmSep 8,ccengland,,,23 miles,421 ft
616,,2022-9-8 9:38 pmSep 8,Msabin,,,15 miles,977 ft
617,,2022-9-8 9:14 pmSep 8,Seyore,,,13 miles,996 ft
618,,2022-9-8 7:53 pmSep 8,Jkh313,,,9 miles,731 ft
619,,2022-9-8 7:14 pmSep 8,WAB,,,19 miles,"1,098 ft"
620,,2022-9-8 5:52 pmSep 8,Sjcleve,,,5 miles,361 ft
621,,2022-9-8 3:47 pmSep 8,UncleFester98,,AM,70 miles,"3,279 ft"
622,,2022-9-7 11:44 pmSep 7 s,ryberglund,,,22 miles,"1,383 ft"
623,,2022-9-7 10:54 pmSep 7,Jfotsch,,,9 miles,726 ft
624,,2022-9-7 10:51 pmSep 7,haram3,,,5 miles,367 ft
625,,2022-9-7 10:36 pmSep 7,ccengland,,,4 miles,116 ft
626,,2022-9-7 10:20 pmSep 7 s,jjbikeman,,,13 miles,"1,090 ft"
627,,2022-9-7 10:19 pmSep 7 s,ijp11,,,14 miles,"1,367 ft"
628,,2022-9-7 10:16 pmSep 7 s,Jbangen,,,10 miles,662 ft
629,,2022-9-7 10:14 pmSep 7,Chainslapjacks,,,8 miles,627 ft
630,,2022-9-7 9:14 pmSep 7,Wsolo,,,8 miles,601 ft
631,,2022-9-7 4:22 pmSep 7,rock-e,,,12 miles,919 ft
632,,2022-9-7 11:49 amSep 7,Pmars88,,,12 miles,877 ft
633,,2022-9-7 12:47 amSep 7,redrooster411,,,2 miles,167 ft
634,,2022-9-6 11:54 pmSep 6,mattweier,,,13 miles,850 ft
635,,2022-9-6 10:50 pmSep 6,spf1973,,,31 miles,837 ft
636,,2022-9-6 10:49 pmSep 6,Silly1,,,13 miles,871 ft
637,,2022-9-6 10:30 pmSep 6,bpsmpls,,,8 miles,659 ft
638,,2022-9-6 10:18 pmSep 6,Welcome124,,,13 miles,758 ft
639,,2022-9-6 10:10 pmSep 6,Treeman12,,,10 miles,803 ft
640,,2022-9-6 10:07 pmSep 6,GriffinSn1AVe,,,21 miles,"1,309 ft"
641,,2022-9-6 10:01 pmSep 6,Briscoelab,,,12 miles,522 ft
642,,2022-9-6 9:47 pmSep 6,DavidHx9B4T,,,5 miles,434 ft
643,,2022-9-6 9:30 pmSep 6,Msabin,,,11 miles,717 ft
644,,2022-9-6 9:28 pmSep 6,Goetsch,,AM,9 miles,856 ft
645,,2022-9-6 9:21 pmSep 6,Seyore,,,13 miles,514 ft
646,,2022-9-6 8:18 pmSep 6,WAB,,,19 miles,"1,032 ft"
647,,2022-9-6 7:21 pmSep 6 s,DavidetdWxL,,,9 miles,667 ft
648,,2022-9-6 12:12 pmSep 6,IvanR0s0h4,,,12 miles,476 ft
649,,2022-9-5 11:46 pmSep 5,kuhl0040,,,17 miles,"1,311 ft"
650,,2022-9-5 8:48 pmSep 5,liam-conzemius,,,14 miles,733 ft
651,,2022-9-5 8:46 pmSep 5,MadTown-KMac,,AM,7 miles,583 ft
652,,2022-9-5 8:00 pmSep 5,Davemtbfanatic,,,23 miles,"1,607 ft"
653,,2022-9-5 6:51 pmSep 5,NateStanoch,,,44 miles,"1,787 ft"
654,,2022-9-5 6:01 pmSep 5,drevlowa,,,24 miles,876 ft
655,,2022-9-5 4:51 pmSep 5,paulwegner,,,15 miles,431 ft
656,,2022-9-5 4:32 pmSep 5,IdahoBrent,,,22 miles,"1,105 ft"
657,,2022-9-5 3:09 pmSep 5,ajzinnecker,,,15 miles,"1,307 ft"
658,,2022-9-5 1:28 pmSep 5,RachelGilbert0513,,,15 miles,514 ft
659,,2022-9-5 1:00 pmSep 5,enorcrove,,,7 miles,563 ft
660,,2022-9-5 11:38 amSep 5,srboyd,,,24 miles,930 ft
661,,2022-9-4 11:39 pmSep 4,biketango,,,11 miles,"1,140 ft"
662,,2022-9-4 10:53 pmSep 4,jhboricua,,AM,7 miles,609 ft
663,,2022-9-4 8:20 pmSep 4,Joeymga6,,,6 miles,542 ft
664,,2022-9-4 7:00 pmSep 4 s,smitod,,,13 miles,977 ft
665,,2022-9-4 6:56 pmSep 4 s,bpsmpls,,,9 miles,816 ft
666,,2022-9-4 6:23 pmSep 4,triggerb,,,22 miles,"1,214 ft"
667,,2022-9-4 6:01 pmSep 4 s,Kdavis1225,,,13 miles,750 ft
668,,2022-9-4 5:51 pmSep 4,Abbusack,,,42 miles,"2,729 ft"
669,,2022-9-4 5:44 pmSep 4,Jtierns,,,4 miles,316 ft
670,,2022-9-4 5:33 pmSep 4,ansonee,,AM,7 miles,291 ft
671,,2022-9-4 5:33 pmSep 4,Jkh313,,,16 miles,621 ft
672,,2022-9-4 4:14 pmSep 4,schwartz67,,,30 miles,714 ft
673,,2022-9-4 3:14 pmSep 4 s,sudocrushms,,,11 miles,820 ft
674,,2022-9-4 3:10 pmSep 4,Kevruss74,,,13 miles,691 ft
675,,2022-9-4 3:05 pmSep 4 s,DanLUbws7,,,11 miles,903 ft
