,date,rides,region,year,month,day,weekday_num,weekday,month_name
3895,2017-10-09,0,west-lake-marion-park,2017,10,9,0,Monday,Oct
3896,2017-10-10,0,west-lake-marion-park,2017,10,10,1,Tuesday,Oct
3897,2017-10-11,0,west-lake-marion-park,2017,10,11,2,Wednesday,Oct
3898,2017-10-12,0,west-lake-marion-park,2017,10,12,3,Thursday,Oct
3899,2017-10-13,0,west-lake-marion-park,2017,10,13,4,Friday,Oct
3900,2017-10-14,0,west-lake-marion-park,2017,10,14,5,Saturday,Oct
3901,2017-10-15,0,west-lake-marion-park,2017,10,15,6,Sunday,Oct
3902,2017-10-16,0,west-lake-marion-park,2017,10,16,0,Monday,Oct
3903,2017-10-17,0,west-lake-marion-park,2017,10,17,1,Tuesday,Oct
3904,2017-10-18,0,west-lake-marion-park,2017,10,18,2,Wednesday,Oct
3905,2017-10-19,1,west-lake-marion-park,2017,10,19,3,Thursday,Oct
3906,2017-10-20,0,west-lake-marion-park,2017,10,20,4,Friday,Oct
3907,2017-10-21,0,west-lake-marion-park,2017,10,21,5,Saturday,Oct
3908,2017-10-22,0,west-lake-marion-park,2017,10,22,6,Sunday,Oct
3909,2017-10-23,0,west-lake-marion-park,2017,10,23,0,Monday,Oct
3910,2017-10-24,0,west-lake-marion-park,2017,10,24,1,Tuesday,Oct
3911,2017-10-25,0,west-lake-marion-park,2017,10,25,2,Wednesday,Oct
3912,2017-10-26,0,west-lake-marion-park,2017,10,26,3,Thursday,Oct
3913,2017-10-27,0,west-lake-marion-park,2017,10,27,4,Friday,Oct
3914,2017-10-28,0,west-lake-marion-park,2017,10,28,5,Saturday,Oct
3915,2017-10-29,0,west-lake-marion-park,2017,10,29,6,Sunday,Oct
3916,2017-10-30,0,west-lake-marion-park,2017,10,30,0,Monday,Oct
3917,2017-10-31,0,west-lake-marion-park,2017,10,31,1,Tuesday,Oct
3918,2017-11-01,0,west-lake-marion-park,2017,11,1,2,Wednesday,Nov
3919,2017-11-02,0,west-lake-marion-park,2017,11,2,3,Thursday,Nov
3920,2017-11-03,0,west-lake-marion-park,2017,11,3,4,Friday,Nov
3921,2017-11-04,0,west-lake-marion-park,2017,11,4,5,Saturday,Nov
3922,2017-11-05,0,west-lake-marion-park,2017,11,5,6,Sunday,Nov
3923,2017-11-06,0,west-lake-marion-park,2017,11,6,0,Monday,Nov
3924,2017-11-07,0,west-lake-marion-park,2017,11,7,1,Tuesday,Nov
3925,2017-11-08,0,west-lake-marion-park,2017,11,8,2,Wednesday,Nov
3926,2017-11-09,0,west-lake-marion-park,2017,11,9,3,Thursday,Nov
3927,2017-11-10,0,west-lake-marion-park,2017,11,10,4,Friday,Nov
3928,2017-11-11,0,west-lake-marion-park,2017,11,11,5,Saturday,Nov
3929,2017-11-12,0,west-lake-marion-park,2017,11,12,6,Sunday,Nov
3930,2017-11-13,0,west-lake-marion-park,2017,11,13,0,Monday,Nov
3931,2017-11-14,0,west-lake-marion-park,2017,11,14,1,Tuesday,Nov
3932,2017-11-15,0,west-lake-marion-park,2017,11,15,2,Wednesday,Nov
3933,2017-11-16,0,west-lake-marion-park,2017,11,16,3,Thursday,Nov
3934,2017-11-17,0,west-lake-marion-park,2017,11,17,4,Friday,Nov
3935,2017-11-18,0,west-lake-marion-park,2017,11,18,5,Saturday,Nov
3936,2017-11-19,0,west-lake-marion-park,2017,11,19,6,Sunday,Nov
3937,2017-11-20,0,west-lake-marion-park,2017,11,20,0,Monday,Nov
3938,2017-11-21,0,west-lake-marion-park,2017,11,21,1,Tuesday,Nov
3939,2017-11-22,0,west-lake-marion-park,2017,11,22,2,Wednesday,Nov
3940,2017-11-23,0,west-lake-marion-park,2017,11,23,3,Thursday,Nov
3941,2017-11-24,0,west-lake-marion-park,2017,11,24,4,Friday,Nov
3942,2017-11-25,0,west-lake-marion-park,2017,11,25,5,Saturday,Nov
3943,2017-11-26,0,west-lake-marion-park,2017,11,26,6,Sunday,Nov
3944,2017-11-27,0,west-lake-marion-park,2017,11,27,0,Monday,Nov
3945,2017-11-28,0,west-lake-marion-park,2017,11,28,1,Tuesday,Nov
3946,2017-11-29,0,west-lake-marion-park,2017,11,29,2,Wednesday,Nov
3947,2017-11-30,0,west-lake-marion-park,2017,11,30,3,Thursday,Nov
3948,2017-12-01,0,west-lake-marion-park,2017,12,1,4,Friday,Dec
3949,2017-12-02,0,west-lake-marion-park,2017,12,2,5,Saturday,Dec
3950,2017-12-03,0,west-lake-marion-park,2017,12,3,6,Sunday,Dec
3951,2017-12-04,0,west-lake-marion-park,2017,12,4,0,Monday,Dec
3952,2017-12-05,0,west-lake-marion-park,2017,12,5,1,Tuesday,Dec
3953,2017-12-06,0,west-lake-marion-park,2017,12,6,2,Wednesday,Dec
3954,2017-12-07,0,west-lake-marion-park,2017,12,7,3,Thursday,Dec
3955,2017-12-08,0,west-lake-marion-park,2017,12,8,4,Friday,Dec
3956,2017-12-09,1,west-lake-marion-park,2017,12,9,5,Saturday,Dec
3957,2017-12-10,0,west-lake-marion-park,2017,12,10,6,Sunday,Dec
3958,2017-12-11,0,west-lake-marion-park,2017,12,11,0,Monday,Dec
3959,2017-12-12,0,west-lake-marion-park,2017,12,12,1,Tuesday,Dec
3960,2017-12-13,0,west-lake-marion-park,2017,12,13,2,Wednesday,Dec
3961,2017-12-14,0,west-lake-marion-park,2017,12,14,3,Thursday,Dec
3962,2017-12-15,0,west-lake-marion-park,2017,12,15,4,Friday,Dec
3963,2017-12-16,0,west-lake-marion-park,2017,12,16,5,Saturday,Dec
3964,2017-12-17,0,west-lake-marion-park,2017,12,17,6,Sunday,Dec
3965,2017-12-18,0,west-lake-marion-park,2017,12,18,0,Monday,Dec
3966,2017-12-19,0,west-lake-marion-park,2017,12,19,1,Tuesday,Dec
3967,2017-12-20,0,west-lake-marion-park,2017,12,20,2,Wednesday,Dec
3968,2017-12-21,0,west-lake-marion-park,2017,12,21,3,Thursday,Dec
3969,2017-12-22,0,west-lake-marion-park,2017,12,22,4,Friday,Dec
3970,2017-12-23,0,west-lake-marion-park,2017,12,23,5,Saturday,Dec
3971,2017-12-24,0,west-lake-marion-park,2017,12,24,6,Sunday,Dec
3972,2017-12-25,0,west-lake-marion-park,2017,12,25,0,Monday,Dec
3973,2017-12-26,0,west-lake-marion-park,2017,12,26,1,Tuesday,Dec
3974,2017-12-27,0,west-lake-marion-park,2017,12,27,2,Wednesday,Dec
3975,2017-12-28,0,west-lake-marion-park,2017,12,28,3,Thursday,Dec
3976,2017-12-29,0,west-lake-marion-park,2017,12,29,4,Friday,Dec
3977,2017-12-30,0,west-lake-marion-park,2017,12,30,5,Saturday,Dec
3978,2017-12-31,0,west-lake-marion-park,2017,12,31,6,Sunday,Dec
3979,2018-01-01,0,west-lake-marion-park,2018,1,1,0,Monday,Jan
3980,2018-01-02,0,west-lake-marion-park,2018,1,2,1,Tuesday,Jan
3981,2018-01-03,0,west-lake-marion-park,2018,1,3,2,Wednesday,Jan
3982,2018-01-04,0,west-lake-marion-park,2018,1,4,3,Thursday,Jan
3983,2018-01-05,0,west-lake-marion-park,2018,1,5,4,Friday,Jan
3984,2018-01-06,0,west-lake-marion-park,2018,1,6,5,Saturday,Jan
3985,2018-01-07,0,west-lake-marion-park,2018,1,7,6,Sunday,Jan
3986,2018-01-08,0,west-lake-marion-park,2018,1,8,0,Monday,Jan
3987,2018-01-09,0,west-lake-marion-park,2018,1,9,1,Tuesday,Jan
3988,2018-01-10,0,west-lake-marion-park,2018,1,10,2,Wednesday,Jan
3989,2018-01-11,0,west-lake-marion-park,2018,1,11,3,Thursday,Jan
3990,2018-01-12,0,west-lake-marion-park,2018,1,12,4,Friday,Jan
3991,2018-01-13,0,west-lake-marion-park,2018,1,13,5,Saturday,Jan
3992,2018-01-14,0,west-lake-marion-park,2018,1,14,6,Sunday,Jan
3993,2018-01-15,0,west-lake-marion-park,2018,1,15,0,Monday,Jan
3994,2018-01-16,0,west-lake-marion-park,2018,1,16,1,Tuesday,Jan
3995,2018-01-17,0,west-lake-marion-park,2018,1,17,2,Wednesday,Jan
3996,2018-01-18,0,west-lake-marion-park,2018,1,18,3,Thursday,Jan
3997,2018-01-19,0,west-lake-marion-park,2018,1,19,4,Friday,Jan
3998,2018-01-20,0,west-lake-marion-park,2018,1,20,5,Saturday,Jan
3999,2018-01-21,0,west-lake-marion-park,2018,1,21,6,Sunday,Jan
4000,2018-01-22,0,west-lake-marion-park,2018,1,22,0,Monday,Jan
4001,2018-01-23,0,west-lake-marion-park,2018,1,23,1,Tuesday,Jan
4002,2018-01-24,0,west-lake-marion-park,2018,1,24,2,Wednesday,Jan
4003,2018-01-25,0,west-lake-marion-park,2018,1,25,3,Thursday,Jan
4004,2018-01-26,0,west-lake-marion-park,2018,1,26,4,Friday,Jan
4005,2018-01-27,0,west-lake-marion-park,2018,1,27,5,Saturday,Jan
4006,2018-01-28,0,west-lake-marion-park,2018,1,28,6,Sunday,Jan
4007,2018-01-29,0,west-lake-marion-park,2018,1,29,0,Monday,Jan
4008,2018-01-30,0,west-lake-marion-park,2018,1,30,1,Tuesday,Jan
4009,2018-01-31,0,west-lake-marion-park,2018,1,31,2,Wednesday,Jan
4010,2018-02-01,0,west-lake-marion-park,2018,2,1,3,Thursday,Feb
4011,2018-02-02,0,west-lake-marion-park,2018,2,2,4,Friday,Feb
4012,2018-02-03,0,west-lake-marion-park,2018,2,3,5,Saturday,Feb
4013,2018-02-04,0,west-lake-marion-park,2018,2,4,6,Sunday,Feb
4014,2018-02-05,0,west-lake-marion-park,2018,2,5,0,Monday,Feb
4015,2018-02-06,0,west-lake-marion-park,2018,2,6,1,Tuesday,Feb
4016,2018-02-07,0,west-lake-marion-park,2018,2,7,2,Wednesday,Feb
4017,2018-02-08,0,west-lake-marion-park,2018,2,8,3,Thursday,Feb
4018,2018-02-09,0,west-lake-marion-park,2018,2,9,4,Friday,Feb
4019,2018-02-10,0,west-lake-marion-park,2018,2,10,5,Saturday,Feb
4020,2018-02-11,0,west-lake-marion-park,2018,2,11,6,Sunday,Feb
4021,2018-02-12,0,west-lake-marion-park,2018,2,12,0,Monday,Feb
4022,2018-02-13,0,west-lake-marion-park,2018,2,13,1,Tuesday,Feb
4023,2018-02-14,0,west-lake-marion-park,2018,2,14,2,Wednesday,Feb
4024,2018-02-15,0,west-lake-marion-park,2018,2,15,3,Thursday,Feb
4025,2018-02-16,0,west-lake-marion-park,2018,2,16,4,Friday,Feb
4026,2018-02-17,0,west-lake-marion-park,2018,2,17,5,Saturday,Feb
4027,2018-02-18,0,west-lake-marion-park,2018,2,18,6,Sunday,Feb
4028,2018-02-19,0,west-lake-marion-park,2018,2,19,0,Monday,Feb
4029,2018-02-20,0,west-lake-marion-park,2018,2,20,1,Tuesday,Feb
4030,2018-02-21,0,west-lake-marion-park,2018,2,21,2,Wednesday,Feb
4031,2018-02-22,0,west-lake-marion-park,2018,2,22,3,Thursday,Feb
4032,2018-02-23,0,west-lake-marion-park,2018,2,23,4,Friday,Feb
4033,2018-02-24,0,west-lake-marion-park,2018,2,24,5,Saturday,Feb
4034,2018-02-25,0,west-lake-marion-park,2018,2,25,6,Sunday,Feb
4035,2018-02-26,0,west-lake-marion-park,2018,2,26,0,Monday,Feb
4036,2018-02-27,0,west-lake-marion-park,2018,2,27,1,Tuesday,Feb
4037,2018-02-28,0,west-lake-marion-park,2018,2,28,2,Wednesday,Feb
4038,2018-03-01,0,west-lake-marion-park,2018,3,1,3,Thursday,Mar
4039,2018-03-02,0,west-lake-marion-park,2018,3,2,4,Friday,Mar
4040,2018-03-03,0,west-lake-marion-park,2018,3,3,5,Saturday,Mar
4041,2018-03-04,0,west-lake-marion-park,2018,3,4,6,Sunday,Mar
4042,2018-03-05,0,west-lake-marion-park,2018,3,5,0,Monday,Mar
4043,2018-03-06,0,west-lake-marion-park,2018,3,6,1,Tuesday,Mar
4044,2018-03-07,0,west-lake-marion-park,2018,3,7,2,Wednesday,Mar
4045,2018-03-08,0,west-lake-marion-park,2018,3,8,3,Thursday,Mar
4046,2018-03-09,0,west-lake-marion-park,2018,3,9,4,Friday,Mar
4047,2018-03-10,0,west-lake-marion-park,2018,3,10,5,Saturday,Mar
4048,2018-03-11,0,west-lake-marion-park,2018,3,11,6,Sunday,Mar
4049,2018-03-12,0,west-lake-marion-park,2018,3,12,0,Monday,Mar
4050,2018-03-13,0,west-lake-marion-park,2018,3,13,1,Tuesday,Mar
4051,2018-03-14,0,west-lake-marion-park,2018,3,14,2,Wednesday,Mar
4052,2018-03-15,0,west-lake-marion-park,2018,3,15,3,Thursday,Mar
4053,2018-03-16,0,west-lake-marion-park,2018,3,16,4,Friday,Mar
4054,2018-03-17,0,west-lake-marion-park,2018,3,17,5,Saturday,Mar
4055,2018-03-18,0,west-lake-marion-park,2018,3,18,6,Sunday,Mar
4056,2018-03-19,0,west-lake-marion-park,2018,3,19,0,Monday,Mar
4057,2018-03-20,0,west-lake-marion-park,2018,3,20,1,Tuesday,Mar
4058,2018-03-21,0,west-lake-marion-park,2018,3,21,2,Wednesday,Mar
4059,2018-03-22,0,west-lake-marion-park,2018,3,22,3,Thursday,Mar
4060,2018-03-23,0,west-lake-marion-park,2018,3,23,4,Friday,Mar
4061,2018-03-24,0,west-lake-marion-park,2018,3,24,5,Saturday,Mar
4062,2018-03-25,0,west-lake-marion-park,2018,3,25,6,Sunday,Mar
4063,2018-03-26,0,west-lake-marion-park,2018,3,26,0,Monday,Mar
4064,2018-03-27,0,west-lake-marion-park,2018,3,27,1,Tuesday,Mar
4065,2018-03-28,0,west-lake-marion-park,2018,3,28,2,Wednesday,Mar
4066,2018-03-29,0,west-lake-marion-park,2018,3,29,3,Thursday,Mar
4067,2018-03-30,0,west-lake-marion-park,2018,3,30,4,Friday,Mar
4068,2018-03-31,0,west-lake-marion-park,2018,3,31,5,Saturday,Mar
4069,2018-04-01,0,west-lake-marion-park,2018,4,1,6,Sunday,Apr
4070,2018-04-02,0,west-lake-marion-park,2018,4,2,0,Monday,Apr
4071,2018-04-03,0,west-lake-marion-park,2018,4,3,1,Tuesday,Apr
4072,2018-04-04,0,west-lake-marion-park,2018,4,4,2,Wednesday,Apr
4073,2018-04-05,0,west-lake-marion-park,2018,4,5,3,Thursday,Apr
4074,2018-04-06,0,west-lake-marion-park,2018,4,6,4,Friday,Apr
4075,2018-04-07,0,west-lake-marion-park,2018,4,7,5,Saturday,Apr
4076,2018-04-08,1,west-lake-marion-park,2018,4,8,6,Sunday,Apr
4077,2018-04-09,0,west-lake-marion-park,2018,4,9,0,Monday,Apr
4078,2018-04-10,0,west-lake-marion-park,2018,4,10,1,Tuesday,Apr
4079,2018-04-11,0,west-lake-marion-park,2018,4,11,2,Wednesday,Apr
4080,2018-04-12,0,west-lake-marion-park,2018,4,12,3,Thursday,Apr
4081,2018-04-13,0,west-lake-marion-park,2018,4,13,4,Friday,Apr
4082,2018-04-14,0,west-lake-marion-park,2018,4,14,5,Saturday,Apr
4083,2018-04-15,0,west-lake-marion-park,2018,4,15,6,Sunday,Apr
4084,2018-04-16,0,west-lake-marion-park,2018,4,16,0,Monday,Apr
4085,2018-04-17,0,west-lake-marion-park,2018,4,17,1,Tuesday,Apr
4086,2018-04-18,0,west-lake-marion-park,2018,4,18,2,Wednesday,Apr
4087,2018-04-19,0,west-lake-marion-park,2018,4,19,3,Thursday,Apr
4088,2018-04-20,0,west-lake-marion-park,2018,4,20,4,Friday,Apr
4089,2018-04-21,1,west-lake-marion-park,2018,4,21,5,Saturday,Apr
4090,2018-04-22,0,west-lake-marion-park,2018,4,22,6,Sunday,Apr
4091,2018-04-23,0,west-lake-marion-park,2018,4,23,0,Monday,Apr
4092,2018-04-24,0,west-lake-marion-park,2018,4,24,1,Tuesday,Apr
4093,2018-04-25,1,west-lake-marion-park,2018,4,25,2,Wednesday,Apr
4094,2018-04-26,0,west-lake-marion-park,2018,4,26,3,Thursday,Apr
4095,2018-04-27,0,west-lake-marion-park,2018,4,27,4,Friday,Apr
4096,2018-04-28,0,west-lake-marion-park,2018,4,28,5,Saturday,Apr
4097,2018-04-29,0,west-lake-marion-park,2018,4,29,6,Sunday,Apr
4098,2018-04-30,0,west-lake-marion-park,2018,4,30,0,Monday,Apr
4099,2018-05-01,0,west-lake-marion-park,2018,5,1,1,Tuesday,May
4100,2018-05-02,0,west-lake-marion-park,2018,5,2,2,Wednesday,May
4101,2018-05-03,0,west-lake-marion-park,2018,5,3,3,Thursday,May
4102,2018-05-04,0,west-lake-marion-park,2018,5,4,4,Friday,May
4103,2018-05-05,0,west-lake-marion-park,2018,5,5,5,Saturday,May
4104,2018-05-06,5,west-lake-marion-park,2018,5,6,6,Sunday,May
4105,2018-05-07,0,west-lake-marion-park,2018,5,7,0,Monday,May
4106,2018-05-08,1,west-lake-marion-park,2018,5,8,1,Tuesday,May
4107,2018-05-09,0,west-lake-marion-park,2018,5,9,2,Wednesday,May
4108,2018-05-10,0,west-lake-marion-park,2018,5,10,3,Thursday,May
4109,2018-05-11,0,west-lake-marion-park,2018,5,11,4,Friday,May
4110,2018-05-12,0,west-lake-marion-park,2018,5,12,5,Saturday,May
4111,2018-05-13,0,west-lake-marion-park,2018,5,13,6,Sunday,May
4112,2018-05-14,0,west-lake-marion-park,2018,5,14,0,Monday,May
4113,2018-05-15,0,west-lake-marion-park,2018,5,15,1,Tuesday,May
4114,2018-05-16,0,west-lake-marion-park,2018,5,16,2,Wednesday,May
4115,2018-05-17,0,west-lake-marion-park,2018,5,17,3,Thursday,May
4116,2018-05-18,0,west-lake-marion-park,2018,5,18,4,Friday,May
4117,2018-05-19,0,west-lake-marion-park,2018,5,19,5,Saturday,May
4118,2018-05-20,0,west-lake-marion-park,2018,5,20,6,Sunday,May
4119,2018-05-21,0,west-lake-marion-park,2018,5,21,0,Monday,May
4120,2018-05-22,0,west-lake-marion-park,2018,5,22,1,Tuesday,May
4121,2018-05-23,0,west-lake-marion-park,2018,5,23,2,Wednesday,May
4122,2018-05-24,0,west-lake-marion-park,2018,5,24,3,Thursday,May
4123,2018-05-25,1,west-lake-marion-park,2018,5,25,4,Friday,May
4124,2018-05-26,0,west-lake-marion-park,2018,5,26,5,Saturday,May
4125,2018-05-27,0,west-lake-marion-park,2018,5,27,6,Sunday,May
4126,2018-05-28,0,west-lake-marion-park,2018,5,28,0,Monday,May
4127,2018-05-29,0,west-lake-marion-park,2018,5,29,1,Tuesday,May
4128,2018-05-30,0,west-lake-marion-park,2018,5,30,2,Wednesday,May
4129,2018-05-31,0,west-lake-marion-park,2018,5,31,3,Thursday,May
4130,2018-06-01,0,west-lake-marion-park,2018,6,1,4,Friday,Jun
4131,2018-06-02,0,west-lake-marion-park,2018,6,2,5,Saturday,Jun
4132,2018-06-03,0,west-lake-marion-park,2018,6,3,6,Sunday,Jun
4133,2018-06-04,0,west-lake-marion-park,2018,6,4,0,Monday,Jun
4134,2018-06-05,1,west-lake-marion-park,2018,6,5,1,Tuesday,Jun
4135,2018-06-06,0,west-lake-marion-park,2018,6,6,2,Wednesday,Jun
4136,2018-06-07,0,west-lake-marion-park,2018,6,7,3,Thursday,Jun
4137,2018-06-08,0,west-lake-marion-park,2018,6,8,4,Friday,Jun
4138,2018-06-09,0,west-lake-marion-park,2018,6,9,5,Saturday,Jun
4139,2018-06-10,2,west-lake-marion-park,2018,6,10,6,Sunday,Jun
4140,2018-06-11,0,west-lake-marion-park,2018,6,11,0,Monday,Jun
4141,2018-06-12,0,west-lake-marion-park,2018,6,12,1,Tuesday,Jun
4142,2018-06-13,1,west-lake-marion-park,2018,6,13,2,Wednesday,Jun
4143,2018-06-14,1,west-lake-marion-park,2018,6,14,3,Thursday,Jun
4144,2018-06-15,0,west-lake-marion-park,2018,6,15,4,Friday,Jun
4145,2018-06-16,0,west-lake-marion-park,2018,6,16,5,Saturday,Jun
4146,2018-06-17,2,west-lake-marion-park,2018,6,17,6,Sunday,Jun
4147,2018-06-18,0,west-lake-marion-park,2018,6,18,0,Monday,Jun
4148,2018-06-19,0,west-lake-marion-park,2018,6,19,1,Tuesday,Jun
4149,2018-06-20,0,west-lake-marion-park,2018,6,20,2,Wednesday,Jun
4150,2018-06-21,0,west-lake-marion-park,2018,6,21,3,Thursday,Jun
4151,2018-06-22,0,west-lake-marion-park,2018,6,22,4,Friday,Jun
4152,2018-06-23,0,west-lake-marion-park,2018,6,23,5,Saturday,Jun
4153,2018-06-24,0,west-lake-marion-park,2018,6,24,6,Sunday,Jun
4154,2018-06-25,0,west-lake-marion-park,2018,6,25,0,Monday,Jun
4155,2018-06-26,0,west-lake-marion-park,2018,6,26,1,Tuesday,Jun
4156,2018-06-27,0,west-lake-marion-park,2018,6,27,2,Wednesday,Jun
4157,2018-06-28,0,west-lake-marion-park,2018,6,28,3,Thursday,Jun
4158,2018-06-29,1,west-lake-marion-park,2018,6,29,4,Friday,Jun
4159,2018-06-30,0,west-lake-marion-park,2018,6,30,5,Saturday,Jun
4160,2018-07-01,0,west-lake-marion-park,2018,7,1,6,Sunday,Jul
4161,2018-07-02,1,west-lake-marion-park,2018,7,2,0,Monday,Jul
4162,2018-07-03,0,west-lake-marion-park,2018,7,3,1,Tuesday,Jul
4163,2018-07-04,0,west-lake-marion-park,2018,7,4,2,Wednesday,Jul
4164,2018-07-05,0,west-lake-marion-park,2018,7,5,3,Thursday,Jul
4165,2018-07-06,0,west-lake-marion-park,2018,7,6,4,Friday,Jul
4166,2018-07-07,0,west-lake-marion-park,2018,7,7,5,Saturday,Jul
4167,2018-07-08,0,west-lake-marion-park,2018,7,8,6,Sunday,Jul
4168,2018-07-09,0,west-lake-marion-park,2018,7,9,0,Monday,Jul
4169,2018-07-10,2,west-lake-marion-park,2018,7,10,1,Tuesday,Jul
4170,2018-07-11,1,west-lake-marion-park,2018,7,11,2,Wednesday,Jul
4171,2018-07-12,0,west-lake-marion-park,2018,7,12,3,Thursday,Jul
4172,2018-07-13,0,west-lake-marion-park,2018,7,13,4,Friday,Jul
4173,2018-07-14,0,west-lake-marion-park,2018,7,14,5,Saturday,Jul
4174,2018-07-15,2,west-lake-marion-park,2018,7,15,6,Sunday,Jul
4175,2018-07-16,0,west-lake-marion-park,2018,7,16,0,Monday,Jul
4176,2018-07-17,1,west-lake-marion-park,2018,7,17,1,Tuesday,Jul
4177,2018-07-18,0,west-lake-marion-park,2018,7,18,2,Wednesday,Jul
4178,2018-07-19,0,west-lake-marion-park,2018,7,19,3,Thursday,Jul
4179,2018-07-20,0,west-lake-marion-park,2018,7,20,4,Friday,Jul
4180,2018-07-21,1,west-lake-marion-park,2018,7,21,5,Saturday,Jul
4181,2018-07-22,0,west-lake-marion-park,2018,7,22,6,Sunday,Jul
4182,2018-07-23,0,west-lake-marion-park,2018,7,23,0,Monday,Jul
4183,2018-07-24,1,west-lake-marion-park,2018,7,24,1,Tuesday,Jul
4184,2018-07-25,0,west-lake-marion-park,2018,7,25,2,Wednesday,Jul
4185,2018-07-26,0,west-lake-marion-park,2018,7,26,3,Thursday,Jul
4186,2018-07-27,1,west-lake-marion-park,2018,7,27,4,Friday,Jul
4187,2018-07-28,0,west-lake-marion-park,2018,7,28,5,Saturday,Jul
4188,2018-07-29,1,west-lake-marion-park,2018,7,29,6,Sunday,Jul
4189,2018-07-30,0,west-lake-marion-park,2018,7,30,0,Monday,Jul
4190,2018-07-31,2,west-lake-marion-park,2018,7,31,1,Tuesday,Jul
4191,2018-08-01,0,west-lake-marion-park,2018,8,1,2,Wednesday,Aug
4192,2018-08-02,0,west-lake-marion-park,2018,8,2,3,Thursday,Aug
4193,2018-08-03,0,west-lake-marion-park,2018,8,3,4,Friday,Aug
4194,2018-08-04,0,west-lake-marion-park,2018,8,4,5,Saturday,Aug
4195,2018-08-05,2,west-lake-marion-park,2018,8,5,6,Sunday,Aug
4196,2018-08-06,0,west-lake-marion-park,2018,8,6,0,Monday,Aug
4197,2018-08-07,0,west-lake-marion-park,2018,8,7,1,Tuesday,Aug
4198,2018-08-08,0,west-lake-marion-park,2018,8,8,2,Wednesday,Aug
4199,2018-08-09,0,west-lake-marion-park,2018,8,9,3,Thursday,Aug
4200,2018-08-10,0,west-lake-marion-park,2018,8,10,4,Friday,Aug
4201,2018-08-11,0,west-lake-marion-park,2018,8,11,5,Saturday,Aug
4202,2018-08-12,0,west-lake-marion-park,2018,8,12,6,Sunday,Aug
4203,2018-08-13,0,west-lake-marion-park,2018,8,13,0,Monday,Aug
4204,2018-08-14,0,west-lake-marion-park,2018,8,14,1,Tuesday,Aug
4205,2018-08-15,0,west-lake-marion-park,2018,8,15,2,Wednesday,Aug
4206,2018-08-16,0,west-lake-marion-park,2018,8,16,3,Thursday,Aug
4207,2018-08-17,0,west-lake-marion-park,2018,8,17,4,Friday,Aug
4208,2018-08-18,0,west-lake-marion-park,2018,8,18,5,Saturday,Aug
4209,2018-08-19,0,west-lake-marion-park,2018,8,19,6,Sunday,Aug
4210,2018-08-20,0,west-lake-marion-park,2018,8,20,0,Monday,Aug
4211,2018-08-21,1,west-lake-marion-park,2018,8,21,1,Tuesday,Aug
4212,2018-08-22,0,west-lake-marion-park,2018,8,22,2,Wednesday,Aug
4213,2018-08-23,0,west-lake-marion-park,2018,8,23,3,Thursday,Aug
4214,2018-08-24,0,west-lake-marion-park,2018,8,24,4,Friday,Aug
4215,2018-08-25,0,west-lake-marion-park,2018,8,25,5,Saturday,Aug
4216,2018-08-26,0,west-lake-marion-park,2018,8,26,6,Sunday,Aug
4217,2018-08-27,0,west-lake-marion-park,2018,8,27,0,Monday,Aug
4218,2018-08-28,1,west-lake-marion-park,2018,8,28,1,Tuesday,Aug
4219,2018-08-29,1,west-lake-marion-park,2018,8,29,2,Wednesday,Aug
