,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
1163,,"2021-9-28 12:02 pmSep 28, 2021",ctopherb,,,10 miles,"1,364 ft"
1164,,"2021-9-27 11:24 pmSep 27, 2021",SwanyDelight,,AM,11 miles,"1,713 ft"
1165,,"2021-9-27 7:14 pmSep 27, 2021",petergrasse,,Fat,21 miles,695 ft
1166,,"2021-9-26 8:50 pmSep 26, 2021",ChristopheriQubte,,,6 miles,845 ft
1167,,"2021-9-26 6:28 pmSep 26, 2021",BYG6aw,,,17 miles,892 ft
1168,,"2021-9-25 9:10 pmSep 25, 2021",Stumpjumper5010,,,11 miles,"1,589 ft"
1169,,"2021-9-25 7:15 pmSep 25, 2021",jasongerken,,AM,10 miles,"1,407 ft"
1170,,"2021-9-25 5:59 pmSep 25, 2021",ChristopheriQubte,,,11 miles,"1,527 ft"
1171,,"2021-9-25 4:10 pmSep 25, 2021",ryberglund,,,8 miles,"1,131 ft"
1172,,"2021-9-24 10:30 pmSep 24, 2021",minnesotashred,,,6 miles,792 ft
1173,,"2021-9-24 4:13 pmSep 24, 2021",SandbarMTB,,,3 miles,437 ft
1174,,"2021-9-23 9:48 pmSep 23, 2021",MaxHendrickson,,,16 miles,"2,410 ft"
1175,,"2021-9-23 9:45 pmSep 23, 2021",mYZlDy,,,5 miles,781 ft
1176,,"2021-9-23 9:40 pmSep 23, 2021",drevlowa,,,8 miles,"1,015 ft"
1177,,"2021-9-23 7:06 pmSep 23, 2021",Wildh24 FMTB,,,9 miles,"1,254 ft"
1178,,"2021-9-23 6:49 pmSep 23, 2021",Gwg02210,,,7 miles,981 ft
1179,,"2021-9-23 11:57 amSep 23, 2021",ctopherb,,,9 miles,"1,265 ft"
1180,,"2021-9-22 10:50 pmSep 22, 2021",minnesotashred,,,2 miles,340 ft
1181,,"2021-9-22 4:19 pmSep 22, 2021",ChristopheriQubte,,,10 miles,"1,453 ft"
1182,,"2021-9-21 11:05 pmSep 21, 2021",P0wderSki,,,9 miles,"1,049 ft"
1183,,"2021-9-21 10:48 pmSep 21, 2021",kenn0065,,,10 miles,"1,343 ft"
1184,,"2021-9-21 10:38 pmSep 21, 2021",Krblaser,,AM,9 miles,"1,291 ft"
1185,,"2021-9-21 9:58 pmSep 21, 2021",illbmxer,,,4 miles,531 ft
1186,,"2021-9-21 9:09 pmSep 21, 2021 s",MNtrailSloth,,,11 miles,"1,661 ft"
1187,,"2021-9-21 8:21 pmSep 21, 2021",BYG6aw,,,17 miles,799 ft
1188,,"2021-9-19 7:06 pmSep 19, 2021",BYG6aw,,,15 miles,852 ft
1189,,"2021-9-19 6:23 pmSep 19, 2021",Krblaser,,AM,9 miles,"1,265 ft"
1190,,"2021-9-19 4:45 pmSep 19, 2021",BenBAC1LN,,,5 miles,844 ft
1191,,"2021-9-19 12:57 pmSep 19, 2021",jjlafrance,,,124 miles,"4,966 ft"
1192,,"2021-9-18 8:45 pmSep 18, 2021",ijp11,,,1 mile,128 ft
1193,,"2021-9-18 6:16 pmSep 18, 2021",rubesmtb,,,19 miles,"1,824 ft"
1194,,"2021-9-18 3:28 pmSep 18, 2021",ChristopheriQubte,,,9 miles,"1,233 ft"
1195,,"2021-9-18 3:19 pmSep 18, 2021",Gwg02210,,,6 miles,581 ft
1196,,"2021-9-18 3:14 pmSep 18, 2021",dylancmiller,,,9 miles,"1,253 ft"
1197,,"2021-9-18 2:21 pmSep 18, 2021",bonkmtb,,,10 miles,"1,684 ft"
1198,,"2021-9-18 1:11 pmSep 18, 2021 s",reedosell,,,6 miles,"1,015 ft"
1199,,"2021-9-18 1:11 pmSep 18, 2021",voghan,,AM,10 miles,"1,594 ft"
1200,,"2021-9-17 7:31 pmSep 17, 2021",DavidetdWxL,,,9 miles,"1,430 ft"
1201,,"2021-9-16 11:22 pmSep 16, 2021",BRW2020,,,6 miles,927 ft
1202,,"2021-9-16 11:15 pmSep 16, 2021",svenjaminn,,,8 miles,998 ft
1203,,"2021-9-16 10:52 pmSep 16, 2021",kenn0065,,,6 miles,685 ft
1204,,"2021-9-16 10:48 pmSep 16, 2021",svenjaminn,,AM,11 miles,"1,359 ft"
1205,,"2021-9-16 10:42 pmSep 16, 2021",MaxHendrickson,,,9 miles,"1,462 ft"
1206,,"2021-9-16 10:40 pmSep 16, 2021",scottfolland,,,3 miles,274 ft
1207,,"2021-9-16 8:57 pmSep 16, 2021",EvanJWb5MH,,,8 miles,"1,156 ft"
1208,,"2021-9-16 7:52 pmSep 16, 2021",mkrook,,,8 miles,818 ft
1209,,"2021-9-16 3:43 pmSep 16, 2021",Churchr,,,23 miles,"1,605 ft"
1210,,"2021-9-16 11:15 amSep 16, 2021",phil0287,,AM,8 miles,"1,221 ft"
1211,,"2021-9-15 11:14 pmSep 15, 2021",MaxHendrickson,,,8 miles,"1,279 ft"
1212,,"2021-9-15 10:23 pmSep 15, 2021",ChristopheriQubte,,,6 miles,806 ft
1213,,"2021-9-15 7:04 pmSep 15, 2021",smitod,,,14 miles,"2,050 ft"
1214,,"2021-9-15 1:48 pmSep 15, 2021",itc217,,,5 miles,528 ft
1215,,"2021-9-14 11:44 pmSep 14, 2021",P0wderSki,,,22 miles,"1,507 ft"
1216,,"2021-9-14 11:07 pmSep 14, 2021",minnesotashred,,,4 miles,470 ft
1217,,"2021-9-14 10:50 pmSep 14, 2021",Meier,,XC,7 miles,"1,095 ft"
1218,,"2021-9-14 10:25 pmSep 14, 2021",zeronine3,,,5 miles,827 ft
1219,,"2021-9-14 6:58 pmSep 14, 2021",creed27,,,21 miles,"2,885 ft"
1220,,"2021-9-14 3:45 pmSep 14, 2021",Churchr,,,26 miles,"2,324 ft"
1221,,"2021-9-13 10:32 pmSep 13, 2021",zeronine3,,,4 miles,710 ft
1222,,"2021-9-13 10:14 pmSep 13, 2021",Keilefson,,XC,11 miles,"1,513 ft"
1223,,"2021-9-13 9:46 pmSep 13, 2021",mYZlDy,,,5 miles,768 ft
1224,,"2021-9-13 9:00 pmSep 13, 2021 s",amorsr124,,,11 miles,"2,022 ft"
1225,,"2021-9-13 1:32 pmSep 13, 2021 s",vegetableballsagna,,AM,9 miles,"1,414 ft"
1226,,"2021-9-12 10:13 pmSep 12, 2021",minnesotashred,,,7 miles,987 ft
1227,,"2021-9-12 9:40 pmSep 12, 2021",CalmBomb,,,9 miles,"1,152 ft"
1228,,"2021-9-12 7:36 pmSep 12, 2021",Bcieluch,,,10 miles,"1,387 ft"
1229,,"2021-9-12 4:06 pmSep 12, 2021",stokes72,,,11 miles,"1,465 ft"
1230,,"2021-9-12 2:01 pmSep 12, 2021",95fire,,,11 miles,"1,194 ft"
1231,,"2021-9-12 1:47 pmSep 12, 2021 s",voghan,,AM,10 miles,"1,651 ft"
1232,,"2021-9-11 11:06 pmSep 11, 2021",illbmxer,,,5 miles,789 ft
1233,,"2021-9-11 10:49 pmSep 11, 2021",Jerry910,,,6 miles,"1,066 ft"
1234,,"2021-9-11 6:41 pmSep 11, 2021",mkrook,,,8 miles,"1,040 ft"
1235,,"2021-9-11 6:37 pmSep 11, 2021",moshea86,,,5 miles,432 ft
1236,,"2021-9-11 5:02 pmSep 11, 2021",lQwsw,,,6 miles,968 ft
1237,,"2021-9-11 3:06 pmSep 11, 2021",TangoPapa6,,,21 miles,"3,496 ft"
1238,,"2021-9-11 2:55 pmSep 11, 2021",smitod,,,12 miles,"1,836 ft"
1239,,"2021-9-11 2:54 pmSep 11, 2021",alfotsch,,,10 miles,"1,594 ft"
1240,,"2021-9-11 1:03 pmSep 11, 2021",obrichr,,,22 miles,"2,862 ft"
1241,,"2021-9-11 12:57 amSep 11, 2021",Wildfield,,,7 miles,"1,092 ft"
1242,,"2021-9-10 10:18 pmSep 10, 2021",ijp11,,,11 miles,"1,692 ft"
1243,,"2021-9-10 2:31 pmSep 10, 2021",awgator,,,9 miles,"1,330 ft"
1244,,"2021-9-10 11:11 amSep 10, 2021",phil0287,,AM,11 miles,"1,542 ft"
1245,,"2021-9-10 11:02 amSep 10, 2021",phil0287,,AM,9 miles,"1,331 ft"
1246,,"2021-9-9 11:49 pmSep 9, 2021",KendallWelch,,AM,7 miles,882 ft
1247,,"2021-9-9 10:58 pmSep 9, 2021",MaxHendrickson,,,9 miles,"1,533 ft"
1248,,"2021-9-9 10:41 pmSep 9, 2021",bpsmpls,,,10 miles,"1,522 ft"
1249,,"2021-9-8 10:52 pmSep 8, 2021",Krblaser,,AM,9 miles,"1,265 ft"
1250,,"2021-9-8 10:24 pmSep 8, 2021",drevlowa,,,6 miles,824 ft
1251,,"2021-9-8 10:12 pmSep 8, 2021",mYZlDy,,,5 miles,673 ft
1252,,"2021-9-8 9:38 pmSep 8, 2021",cjammiller,,,9 miles,"1,471 ft"
1253,,"2021-9-8 8:59 pmSep 8, 2021",green727,,,6 miles,"1,018 ft"
1254,,"2021-9-7 11:30 pmSep 7, 2021",minnesotashred,,,6 miles,909 ft
1255,,"2021-9-7 3:43 pmSep 7, 2021 s",Bjcreagh,,,24 miles,"2,949 ft"
1256,,"2021-9-7 12:06 amSep 7, 2021",MaxHendrickson,,,7 miles,907 ft
1257,,"2021-9-6 11:57 pmSep 6, 2021",BRW2020,,,6 miles,845 ft
1258,,"2021-9-6 8:49 pmSep 6, 2021",minnesotashred,,,5 miles,615 ft
1259,,"2021-9-6 6:32 pmSep 6, 2021",BlackVR,,RD,5 miles,763 ft
1260,,"2021-9-6 5:27 pmSep 6, 2021",MattMTBMN,,,5 miles,695 ft
1261,,"2021-9-6 3:15 pmSep 6, 2021",Jeder,,AM,,
1262,,"2021-9-6 1:09 pmSep 6, 2021",Jeder,,,8 miles,"1,166 ft"
1263,,"2021-9-6 1:07 pmSep 6, 2021",awgator,,,9 miles,"1,407 ft"
1264,,"2021-9-5 4:25 pmSep 5, 2021",MaxHendrickson,,,10 miles,"1,559 ft"
1265,,"2021-9-5 3:29 pmSep 5, 2021",rubesmtb,,,26 miles,"1,604 ft"
1266,,"2021-9-5 3:11 pmSep 5, 2021",obrichr,,,10 miles,"1,431 ft"
1267,,"2021-9-5 3:02 pmSep 5, 2021",whiteyp,,,18 miles,"2,305 ft"
1268,,"2021-9-5 2:50 pmSep 5, 2021 s",bonkmtb,,,10 miles,"1,524 ft"
1269,,"2021-9-5 2:38 pmSep 5, 2021",dieterheinz1,,,19 miles,"2,770 ft"
1270,,"2021-9-5 1:02 pmSep 5, 2021",voghan,,AM,8 miles,"1,258 ft"
1271,,"2021-9-4 8:06 pmSep 4, 2021",canaan,,,10 miles,"1,073 ft"
1272,,"2021-9-4 7:50 pmSep 4, 2021",Bjcreagh,,,11 miles,"1,583 ft"
1273,,"2021-9-4 7:18 pmSep 4, 2021",Zeestraten46,,,5 miles,655 ft
1274,,"2021-9-4 7:17 pmSep 4, 2021 s",KendallWelch,,AM,15 miles,"1,839 ft"
1275,,"2021-9-4 3:04 pmSep 4, 2021",Lostinolaf,,,70 miles,"3,357 ft"
1276,,"2021-9-4 1:33 pmSep 4, 2021 s",reedosell,,,9 miles,"1,412 ft"
1277,,"2021-9-4 11:41 amSep 4, 2021",ctopherb,,,11 miles,"1,617 ft"
1278,,"2021-9-3 7:43 pmSep 3, 2021",illbmxer,,,11 miles,"1,860 ft"
1279,,"2021-9-3 2:50 pmSep 3, 2021",UncleFester98,,AM,49 miles,"2,958 ft"
1280,,"2021-9-2 10:49 pmSep 2, 2021",ddcheim,,,9 miles,"1,433 ft"
1281,,"2021-9-2 10:36 pmSep 2, 2021 s",minnesotashred,,,11 miles,"1,455 ft"
1282,,"2021-9-2 9:20 pmSep 2, 2021 s",yungj,,AM,8 miles,"1,015 ft"
1283,,"2021-9-2 6:25 pmSep 2, 2021",Degerb,,,6 miles,739 ft
1284,,"2021-9-2 11:38 amSep 2, 2021",ctopherb,,,9 miles,"1,207 ft"
1285,,"2021-9-1 11:44 pmSep 1, 2021",KendallWelch,,AM,6 miles,853 ft
1286,,"2021-9-1 10:50 pmSep 1, 2021",mYZlDy,,,5 miles,675 ft
1287,,"2021-8-31 11:54 pmAug 31, 2021",TylerCbN2Ea,,,8 miles,"1,104 ft"
1288,,"2021-8-31 11:35 pmAug 31, 2021",Liamb4OCwn,,,7 miles,"1,252 ft"
1289,,"2021-8-31 10:48 pmAug 31, 2021",Krblaser,,AM,9 miles,"1,233 ft"
1290,,"2021-8-31 10:47 pmAug 31, 2021",ZtU0Ge,,,3 miles,623 ft
1291,,"2021-8-31 8:48 pmAug 31, 2021 s",minnesotashred,,,7 miles,915 ft
1292,,"2021-8-31 7:47 pmAug 31, 2021",minnesotashred,,,2 miles,208 ft
1293,,"2021-8-31 2:01 pmAug 31, 2021",Churchr,,,28 miles,"1,858 ft"
1294,,"2021-8-30 11:32 pmAug 30, 2021",KevinFriasvjC,,AM,5 miles,798 ft
1295,,"2021-8-30 11:18 pmAug 30, 2021",P0wderSki,,,8 miles,931 ft
1296,,"2021-8-30 11:17 pmAug 30, 2021",pakimot,,,18 miles,"2,465 ft"
1297,,"2021-8-30 10:56 pmAug 30, 2021",MTB0074,,,8 miles,"1,319 ft"
1298,,"2021-8-30 10:24 pmAug 30, 2021",MPLSdon,,,18 miles,"1,865 ft"
1299,,"2021-8-30 10:14 pmAug 30, 2021",yungj,,AM,10 miles,"1,213 ft"
1300,,"2021-8-30 10:10 pmAug 30, 2021",BlackVR,,RD,7 miles,999 ft
1301,,"2021-8-30 6:37 pmAug 30, 2021",2507rkt3,,,4 miles,374 ft
1302,,"2021-8-30 6:16 pmAug 30, 2021",ChristopheriQubte,,,5 miles,892 ft
1303,,"2021-8-30 2:17 pmAug 30, 2021",UncleFester98,,AM,53 miles,"2,528 ft"
1304,,"2021-8-30 11:37 amAug 30, 2021",ctopherb,,,10 miles,"1,393 ft"
1305,,"2021-8-30 11:29 amAug 30, 2021",phil0287,,AM,6 miles,738 ft
1306,,"2021-8-29 11:09 pmAug 29, 2021 s",minnesotashred,,,7 miles,"1,182 ft"
1307,,"2021-8-29 9:03 pmAug 29, 2021",Tboned29,,,6 miles,825 ft
1308,,"2021-8-29 8:39 pmAug 29, 2021",Bjcreagh,,,10 miles,"1,366 ft"
1309,,"2021-8-29 8:12 pmAug 29, 2021",ijp11,,,11 miles,"1,456 ft"
1310,,"2021-8-29 7:55 pmAug 29, 2021",Evan-Zaremba,,,8 miles,"1,173 ft"
1311,,"2021-8-29 7:35 pmAug 29, 2021",DavidetdWxL,,,10 miles,"1,517 ft"
1312,,"2021-8-29 6:51 pmAug 29, 2021",cjammiller,,,9 miles,"1,366 ft"
1313,,"2021-8-29 6:10 pmAug 29, 2021",ijp11,,,7 miles,919 ft
1314,,"2021-8-29 5:58 pmAug 29, 2021",tuckershreds,,,22 miles,"1,993 ft"
1315,,"2021-8-29 4:08 pmAug 29, 2021",Keilefson,,XC,9 miles,"1,051 ft"
1316,,"2021-8-29 3:57 pmAug 29, 2021",Angbonn,,,4 miles,644 ft
1317,,"2021-8-29 3:10 pmAug 29, 2021",johnsheehan25,,,8 miles,"1,198 ft"
1318,,"2021-8-28 7:15 pmAug 28, 2021",minnesotashred,,,6 miles,866 ft
1319,,"2021-8-28 7:03 pmAug 28, 2021",Keilefson,,XC,9 miles,"1,060 ft"
1320,,"2021-8-28 1:12 pmAug 28, 2021",voghan,,AM,10 miles,"1,693 ft"
1321,,"2021-8-27 11:56 pmAug 27, 2021",minnesotashred,,,7 miles,979 ft
1322,,"2021-8-27 11:42 pmAug 27, 2021",illbmxer,,,3 miles,445 ft
1323,,"2021-8-27 12:04 amAug 27, 2021",minnesotashred,,,3 miles,487 ft
1324,,"2021-8-26 11:33 amAug 26, 2021",ctopherb,,,9 miles,"1,255 ft"
1325,,"2021-8-25 11:24 pmAug 25, 2021",minnesotashred,,,6 miles,748 ft
1326,,"2021-8-25 11:08 pmAug 25, 2021",A-A-R0N,,,6 miles,778 ft
1327,,"2021-8-25 10:39 pmAug 25, 2021",randomlad,,,14 miles,"1,983 ft"
1328,,"2021-8-24 11:27 amAug 24, 2021",ctopherb,,,5 miles,423 ft
1329,,"2021-8-24 12:26 amAug 24, 2021",Er0breich,,,6 miles,921 ft
1330,,"2021-8-23 11:13 pmAug 23, 2021",minnesotashred,,,8 miles,"1,099 ft"
1331,,"2021-8-23 11:07 pmAug 23, 2021",ZtU0Ge,,,11 miles,"1,090 ft"
1332,,"2021-8-23 11:01 pmAug 23, 2021",MTB0074,,,8 miles,"1,150 ft"
1333,,"2021-8-23 5:14 pmAug 23, 2021",TonyLanners,,,11 miles,"1,361 ft"
1334,,"2021-8-23 11:40 amAug 23, 2021",ctopherb,,,10 miles,"1,387 ft"
1335,,"2021-8-22 2:23 pmAug 22, 2021",voghan,,AM,10 miles,"1,742 ft"
1336,,"2021-8-21 7:09 pmAug 21, 2021",niemeyerm,,,8 miles,"1,347 ft"
1337,,"2021-8-21 4:21 pmAug 21, 2021 s",minnesotashred,,,10 miles,"1,307 ft"
1338,,"2021-8-21 3:55 pmAug 21, 2021",A-A-R0N,,,8 miles,"1,275 ft"
1339,,"2021-8-21 2:35 pmAug 21, 2021",illbmxer,,,9 miles,"1,333 ft"
1340,,"2021-8-21 2:16 pmAug 21, 2021",bonkmtb,,,9 miles,"1,452 ft"
1341,,"2021-8-21 2:06 pmAug 21, 2021",ChristopheriQubte,,,10 miles,"1,355 ft"
1342,,"2021-8-21 12:16 pmAug 21, 2021",ctopherb,,,11 miles,"1,517 ft"
1343,,"2021-8-20 11:04 pmAug 20, 2021",illbmxer,,,5 miles,711 ft
1344,,"2021-8-20 2:11 pmAug 20, 2021",minnesotashred,,,4 miles,593 ft
1345,,"2021-8-19 11:06 pmAug 19, 2021",Gwg02210,,,10 miles,"1,168 ft"
1346,,"2021-8-18 9:41 pmAug 18, 2021",MTB0074,,,10 miles,"1,328 ft"
1347,,"2021-8-18 9:07 pmAug 18, 2021",MNtrailSloth,,,6 miles,882 ft
1348,,"2021-8-18 12:32 pmAug 18, 2021",ctopherb,,,10 miles,"1,343 ft"
1349,,"2021-8-17 11:24 pmAug 17, 2021",SwanyDelight,,XC,10 miles,"1,501 ft"
1350,,"2021-8-17 3:26 pmAug 17, 2021",Dunemonsour,,,10 miles,"1,634 ft"
1351,,"2021-8-17 11:19 amAug 17, 2021",ctopherb,,,7 miles,920 ft
1352,,"2021-8-16 11:33 pmAug 16, 2021",Krblaser,,AM,8 miles,"1,208 ft"
1353,,"2021-8-16 10:49 pmAug 16, 2021",ChristopheriQubte,,,2 miles,297 ft
1354,,"2021-8-16 3:19 pmAug 16, 2021",adamatus,,XC,9 miles,"1,026 ft"
1355,,"2021-8-16 12:25 amAug 16, 2021",klasker,,,4 miles,228 ft
1356,,"2021-8-15 7:21 pmAug 15, 2021",Moiyster,,,8 miles,823 ft
1357,,"2021-8-15 6:22 pmAug 15, 2021",Gwg02210,,,10 miles,"1,014 ft"
1358,,"2021-8-15 6:19 pmAug 15, 2021",DavidetdWxL,,,9 miles,"1,348 ft"
1359,,"2021-8-15 3:30 pmAug 15, 2021",Jendou1975,,,37 miles,"1,672 ft"
1360,,"2021-8-15 3:02 pmAug 15, 2021 s",pakimot,,,20 miles,"2,781 ft"
1361,,"2021-8-15 2:55 pmAug 15, 2021",decodevlp,,,5 miles,653 ft
1362,,"2021-8-15 2:41 pmAug 15, 2021",voghan,,AM,10 miles,"1,690 ft"
1363,,"2021-8-15 2:12 pmAug 15, 2021",decodevlp,,,3 miles,431 ft
1364,,"2021-8-15 1:40 pmAug 15, 2021 s",nadawada,,AM,37 miles,"4,366 ft"
1365,,"2021-8-14 5:24 pmAug 14, 2021",SwanyDelight,,XC,1 mile,171 ft
1366,,"2021-8-14 1:07 pmAug 14, 2021",reedosell,,,6 miles,907 ft
1367,,"2021-8-14 1:07 pmAug 14, 2021",nawaba,,,8 miles,768 ft
1368,,"2021-8-14 12:57 pmAug 14, 2021",carluk89,,AM,10 miles,"1,552 ft"
1369,,"2021-8-14 12:05 pmAug 14, 2021",wmkratz,,AM,52 miles,"3,640 ft"
1370,,"2021-8-14 12:04 amAug 14, 2021",rx7iceracer,,,8 miles,"1,265 ft"
1371,,"2021-8-13 11:20 pmAug 13, 2021 s",smitod,,,7 miles,981 ft
1372,,"2021-8-13 10:52 pmAug 13, 2021",ChristopheriQubte,,,11 miles,"1,607 ft"
1373,,"2021-8-13 10:01 pmAug 13, 2021",BikerTyGuy,,AM,6 miles,"1,111 ft"
1374,,"2021-8-13 7:09 pmAug 13, 2021",bjornosaurus,,XC,10 miles,"1,131 ft"
1375,,"2021-8-13 6:47 pmAug 13, 2021",fango925,,,14 miles,"2,233 ft"
1376,,"2021-8-13 11:33 amAug 13, 2021",ctopherb,,,10 miles,"1,421 ft"
1377,,"2021-8-13 12:57 amAug 13, 2021",niemeyerm,,,8 miles,"1,248 ft"
1378,,"2021-8-12 11:36 pmAug 12, 2021",MaxHendrickson,,,9 miles,"1,502 ft"
1379,,"2021-8-12 11:10 pmAug 12, 2021",kenn0065,,,6 miles,616 ft
1380,,"2021-8-12 11:09 pmAug 12, 2021",svenjaminn,,AM,7 miles,934 ft
1381,,"2021-8-12 10:38 pmAug 12, 2021",norton356,,,11 miles,"1,281 ft"
1382,,"2021-8-12 4:50 pmAug 12, 2021",XploringDave,,,40 miles,"5,660 ft"
1383,,"2021-8-11 7:58 pmAug 11, 2021",BlackVR,,RD,7 miles,"1,144 ft"
1384,,"2021-8-10 11:49 pmAug 10, 2021",fango925,,,12 miles,"1,844 ft"
1385,,"2021-8-10 10:56 pmAug 10, 2021",Krblaser,,AM,9 miles,"1,186 ft"
1386,,"2021-8-10 8:16 pmAug 10, 2021",MTB0074,,,11 miles,"1,332 ft"
1387,,"2021-8-10 2:04 pmAug 10, 2021",mrguzzo,,,12 miles,"1,831 ft"
1388,,"2021-8-10 12:21 pmAug 10, 2021",Lhillgamer,,,6 miles,"1,061 ft"
1389,,"2021-8-10 12:21 pmAug 10, 2021",jakethechameleon,,,6 miles,"1,061 ft"
1390,,"2021-8-10 11:39 amAug 10, 2021",ctopherb,,,9 miles,"1,279 ft"
1391,,"2021-8-10 12:06 amAug 10, 2021 s",minnesotashred,,,7 miles,"1,033 ft"
1392,,"2021-8-10 12:06 amAug 10, 2021",Keilefson,,XC,5 miles,771 ft
1393,,"2021-8-9 11:44 pmAug 9, 2021",fango925,,,11 miles,"1,835 ft"
1394,,"2021-8-9 11:33 pmAug 9, 2021",Krblaser,,AM,9 miles,"1,304 ft"
1395,,"2021-8-9 10:23 pmAug 9, 2021",ijp11,,,11 miles,"1,728 ft"
1396,,"2021-8-9 6:10 pmAug 9, 2021",Davemtbfanatic,,,16 miles,"2,237 ft"
1397,,"2021-8-9 4:18 pmAug 9, 2021",ChristopheriQubte,,,7 miles,959 ft
1398,,"2021-8-9 11:36 amAug 9, 2021",ctopherb,,,10 miles,"1,279 ft"
1399,,"2021-8-8 8:58 pmAug 8, 2021 s",minnesotashred,,,8 miles,"1,112 ft"
1400,,"2021-8-7 11:15 pmAug 7, 2021",minnesotashred,,,5 miles,641 ft
1401,,"2021-8-6 7:11 pmAug 6, 2021",illbmxer,,,7 miles,"1,215 ft"
1402,,"2021-8-6 6:33 pmAug 6, 2021",fango925,,,12 miles,"2,003 ft"
1403,,"2021-8-6 5:05 pmAug 6, 2021",minnesotashred,,,2 miles,351 ft
1404,,"2021-8-5 11:40 pmAug 5, 2021",RocketRayLCR,,,12 miles,"1,647 ft"
1405,,"2021-8-5 11:35 pmAug 5, 2021",MaxHendrickson,,,9 miles,"1,444 ft"
1406,,"2021-8-5 12:40 amAug 5, 2021",mYZlDy,,,6 miles,948 ft
1407,,"2021-8-5 12:13 amAug 5, 2021",KendallWelch,,AM,5 miles,750 ft
1408,,"2021-8-4 11:45 pmAug 4, 2021",fango925,,,11 miles,"1,865 ft"
1409,,"2021-8-4 11:23 pmAug 4, 2021",Krblaser,,AM,9 miles,"1,214 ft"
1410,,"2021-8-4 9:49 pmAug 4, 2021",Bwalshffb FDR Admin,,,8 miles,935 ft
1411,,"2021-8-4 4:27 pmAug 4, 2021",minnesotashred,,,4 miles,501 ft
1412,,"2021-8-4 12:24 pmAug 4, 2021",SirEdwinOrion,,,8 miles,"1,051 ft"
1413,,"2021-8-4 12:34 amAug 4, 2021",fango925,,,9 miles,"1,422 ft"
1414,,"2021-8-3 11:33 pmAug 3, 2021",illbmxer,,,6 miles,993 ft
1415,,"2021-8-3 11:26 amAug 3, 2021",ctopherb,,,6 miles,716 ft
1416,,"2021-8-3 12:12 amAug 3, 2021",minnesotashred,,,9 miles,"1,132 ft"
1417,,"2021-8-2 11:50 pmAug 2, 2021",RichFish,,,9 miles,"1,058 ft"
1418,,"2021-8-2 11:48 pmAug 2, 2021",P0wderSki,,,9 miles,"1,007 ft"
1419,,"2021-8-2 11:07 pmAug 2, 2021",alexjsmetana,,,7 miles,"1,031 ft"
1420,,"2021-8-2 2:36 pmAug 2, 2021",17jackbre,,,8 miles,"1,182 ft"
1421,,"2021-8-2 2:07 pmAug 2, 2021 s",teflick,,,12 miles,"1,593 ft"
1422,,"2021-8-2 12:12 amAug 2, 2021",fango925,,,11 miles,"1,791 ft"
1423,,"2021-8-1 11:44 pmAug 1, 2021",illbmxer,,,4 miles,589 ft
1424,,"2021-8-1 11:09 pmAug 1, 2021",werts,,AM,16 miles,"1,943 ft"
1425,,"2021-7-31 11:07 pmJul 31, 2021",niemeyerm,,,8 miles,"1,183 ft"
1426,,"2021-7-31 4:50 pmJul 31, 2021",tuckershreds,,,9 miles,"1,424 ft"
1427,,"2021-7-31 2:09 pmJul 31, 2021",ChristopheriQubte,,,11 miles,"1,444 ft"
1428,,"2021-7-31 2:01 pmJul 31, 2021",A-A-R0N,,,8 miles,"1,180 ft"
1429,,"2021-7-31 12:41 pmJul 31, 2021",Jafuschetto,,,8 miles,"1,137 ft"
1430,,"2021-7-31 12:43 pmJul 31, 2021",enorcrove,,AM,9 miles,"1,109 ft"
1431,,"2021-7-30 8:38 pmJul 30, 2021",BRW2020,,,15 miles,"2,303 ft"
1432,,"2021-7-30 11:55 amJul 30, 2021",Krblaser,,AM,6 miles,770 ft
1433,,"2021-7-29 11:38 pmJul 29, 2021",MaxHendrickson,,,7 miles,"1,240 ft"
1434,,"2021-7-29 10:57 pmJul 29, 2021",MPLSdon,,,10 miles,"1,302 ft"
1435,,"2021-7-29 4:12 pmJul 29, 2021",Keilefson,,XC,9 miles,"1,008 ft"
1436,,"2021-7-28 11:03 pmJul 28, 2021",zory-melts,,,2 miles,409 ft
1437,,"2021-7-28 7:27 pmJul 28, 2021",Bjcreagh,,,8 miles,"1,157 ft"
1438,,"2021-7-28 4:07 pmJul 28, 2021",XploringDave,,,35 miles,"4,909 ft"
1439,,"2021-7-27 3:00 pmJul 27, 2021",Bryanschachtele,,,10 miles,"1,334 ft"
1440,,"2021-7-27 1:37 pmJul 27, 2021",Churchr,,,21 miles,"2,432 ft"
1441,,"2021-7-27 11:33 amJul 27, 2021",ctopherb,,,7 miles,858 ft
1442,,"2021-7-26 8:55 pmJul 26, 2021",Lehmann218,,,10 miles,"1,369 ft"
1443,,"2021-7-26 6:02 pmJul 26, 2021",Dunemonsour,,,2 miles,124 ft
1444,,"2021-7-25 7:13 pmJul 25, 2021",zildjian-graham,,,32 miles,"4,983 ft"
1445,,"2021-7-25 5:55 pmJul 25, 2021",alexjsmetana,,,10 miles,"1,180 ft"
1446,,"2021-7-25 3:09 pmJul 25, 2021",1LFR43,,,6 miles,684 ft
1447,,"2021-7-25 2:31 pmJul 25, 2021",Johris18,,AM,9 miles,"1,395 ft"
1448,,"2021-7-24 5:12 pmJul 24, 2021",Skotzamanis,,,9 miles,945 ft
